,Metro Area,CI Area,Normalised CI
68777,23300,78713.53812134078,0.5293979427888623
68051,23300,78713.53812134078,0.5293979427888623
71681,23300,78713.53812134078,0.5293979427888623
7000,23300,78713.53812134078,0.5293979427888623
16786,23300,78713.53812134078,0.5293979427888623
26805,23300,78713.53812134078,0.5293979427888623
17501,23300,78713.53812134078,0.5293979427888623
45545,23300,78713.53812134078,0.5293979427888623
51353,23300,78713.53812134078,0.5293979427888623
2254,23300,78713.53812134078,0.5293979427888623
66599,23300,78713.53812134078,0.5293979427888623
56435,23300,78713.53812134078,0.5293979427888623
59339,23300,78713.53812134078,0.5293979427888623
16071,23300,78713.53812134078,0.5293979427888623
44093,23300,78713.53812134078,0.5293979427888623
73133,23300,78713.53812134078,0.5293979427888623
75311,23300,78713.53812134078,0.5293979427888623
5644,23300,78713.53812134078,0.5293979427888623
21076,23300,78713.53812134078,0.5293979427888623
70229,23300,78713.53812134078,0.5293979427888623
54257,23300,78713.53812134078,0.5293979427888623
29673,23300,78713.53812134078,0.5293979427888623
12507,23300,78713.53812134078,0.5293979427888623
70955,23300,78713.53812134078,0.5293979427888623
28956,23300,78713.53812134078,0.5293979427888623
28239,23300,78713.53812134078,0.5293979427888623
53531,23300,78713.53812134078,0.5293979427888623
33980,23300,78713.53812134078,0.5293979427888623
21791,23300,78713.53812134078,0.5293979427888623
32544,23300,78713.53812134078,0.5293979427888623
55709,23300,78713.53812134078,0.5293979427888623
11115,23300,78713.53812134078,0.5293979427888623
65147,23300,78713.53812134078,0.5293979427888623
220,23300,78713.53812134078,0.5293979427888623
43367,23300,78713.53812134078,0.5293979427888623
72407,23300,78713.53812134078,0.5293979427888623
73859,23300,78713.53812134078,0.5293979427888623
49175,23300,78713.53812134078,0.5293979427888623
44819,23300,78713.53812134078,0.5293979427888623
63695,23300,78713.53812134078,0.5293979427888623
6322,23300,78713.53812134078,0.5293979427888623
26088,23300,78713.53812134078,0.5293979427888623
11811,23300,78713.53812134078,0.5293979427888623
31826,23300,78713.53812134078,0.5293979427888623
69503,23300,78713.53812134078,0.5293979427888623
9723,23300,78713.53812134078,0.5293979427888623
31108,23300,78713.53812134078,0.5293979427888623
41194,23300,78713.53812134078,0.5293979427888623
42642,23300,78713.53812134078,0.5293979427888623
65873,23300,78713.53812134078,0.5293979427888623
19646,23300,78713.53812134078,0.5293979427888623
18216,23300,78713.53812134078,0.5293979427888623
47723,23300,78713.53812134078,0.5293979427888623
52805,23300,78713.53812134078,0.5293979427888623
7678,23300,78713.53812134078,0.5293979427888623
67325,23300,78713.53812134078,0.5293979427888623
4288,23300,78713.53812134078,0.5293979427888623
27522,23300,78713.53812134078,0.5293979427888623
20361,23300,78713.53812134078,0.5293979427888623
46997,23300,78713.53812134078,0.5293979427888623
58613,23300,78713.53812134078,0.5293979427888623
76037,23300,78713.53812134078,0.5293979427888623
39746,23300,78713.53812134078,0.5293979427888623
4966,23300,78713.53812134078,0.5293979427888623
898,23300,78713.53812134078,0.5293979427888623
52079,23300,78713.53812134078,0.5293979427888623
22507,23300,78713.53812134078,0.5293979427888623
38300,23300,78713.53812134078,0.5293979427888623
57161,23300,78713.53812134078,0.5293979427888623
60065,23300,78713.53812134078,0.5293979427888623
60791,23300,78713.53812134078,0.5293979427888623
36140,23300,78713.53812134078,0.5293979427888623
62243,23300,78713.53812134078,0.5293979427888623
13211,23300,78713.53812134078,0.5293979427888623
2932,23300,78713.53812134078,0.5293979427888623
23939,23300,78713.53812134078,0.5293979427888623
917,24220,76846.03327155107,0.48537037911565756
40489,24220,76846.03327155107,0.48537037911565756
54276,24220,76846.03327155107,0.48537037911565756
7019,24220,76846.03327155107,0.48537037911565756
10438,24220,76846.03327155107,0.48537037911565756
38319,24220,76846.03327155107,0.48537037911565756
8375,24220,76846.03327155107,0.48537037911565756
29692,24220,76846.03327155107,0.48537037911565756
7697,24220,76846.03327155107,0.48537037911565756
70248,24220,76846.03327155107,0.48537037911565756
4985,24220,76846.03327155107,0.48537037911565756
58632,24220,76846.03327155107,0.48537037911565756
62988,24220,76846.03327155107,0.48537037911565756
53550,24220,76846.03327155107,0.48537037911565756
5663,24220,76846.03327155107,0.48537037911565756
47016,24220,76846.03327155107,0.48537037911565756
17520,24220,76846.03327155107,0.48537037911565756
61536,24220,76846.03327155107,0.48537037911565756
14660,24220,76846.03327155107,0.48537037911565756
74604,24220,76846.03327155107,0.48537037911565756
48468,24220,76846.03327155107,0.48537037911565756
67344,24220,76846.03327155107,0.48537037911565756
28975,24220,76846.03327155107,0.48537037911565756
21810,24220,76846.03327155107,0.48537037911565756
28258,24220,76846.03327155107,0.48537037911565756
60810,24220,76846.03327155107,0.48537037911565756
56454,24220,76846.03327155107,0.48537037911565756
47742,24220,76846.03327155107,0.48537037911565756
19665,24220,76846.03327155107,0.48537037911565756
33281,24220,76846.03327155107,0.48537037911565756
55002,24220,76846.03327155107,0.48537037911565756
46290,24220,76846.03327155107,0.48537037911565756
39041,24220,76846.03327155107,0.48537037911565756
20380,24220,76846.03327155107,0.48537037911565756
52824,24220,76846.03327155107,0.48537037911565756
25390,24220,76846.03327155107,0.48537037911565756
33999,24220,76846.03327155107,0.48537037911565756
1595,24220,76846.03327155107,0.48537037911565756
62262,24220,76846.03327155107,0.48537037911565756
16090,24220,76846.03327155107,0.48537037911565756
26824,24220,76846.03327155107,0.48537037911565756
70974,24220,76846.03327155107,0.48537037911565756
71700,24220,76846.03327155107,0.48537037911565756
6341,24220,76846.03327155107,0.48537037911565756
36159,24220,76846.03327155107,0.48537037911565756
57180,24220,76846.03327155107,0.48537037911565756
35439,24220,76846.03327155107,0.48537037911565756
42661,24220,76846.03327155107,0.48537037911565756
39765,24220,76846.03327155107,0.48537037911565756
3629,24220,76846.03327155107,0.48537037911565756
66618,24220,76846.03327155107,0.48537037911565756
12526,24220,76846.03327155107,0.48537037911565756
65166,24220,76846.03327155107,0.48537037911565756
21095,24220,76846.03327155107,0.48537037911565756
55728,24220,76846.03327155107,0.48537037911565756
69522,24220,76846.03327155107,0.48537037911565756
9742,24220,76846.03327155107,0.48537037911565756
64440,24220,76846.03327155107,0.48537037911565756
44838,24220,76846.03327155107,0.48537037911565756
59358,24220,76846.03327155107,0.48537037911565756
44112,24220,76846.03327155107,0.48537037911565756
68070,24220,76846.03327155107,0.48537037911565756
52098,24220,76846.03327155107,0.48537037911565756
2951,24220,76846.03327155107,0.48537037911565756
76056,24220,76846.03327155107,0.48537037911565756
51372,24220,76846.03327155107,0.48537037911565756
23242,24220,76846.03327155107,0.48537037911565756
30409,24220,76846.03327155107,0.48537037911565756
11830,24220,76846.03327155107,0.48537037911565756
73878,24220,76846.03327155107,0.48537037911565756
13230,24220,76846.03327155107,0.48537037911565756
27541,24220,76846.03327155107,0.48537037911565756
45564,24220,76846.03327155107,0.48537037911565756
32563,24220,76846.03327155107,0.48537037911565756
49920,24220,76846.03327155107,0.48537037911565756
50646,24220,76846.03327155107,0.48537037911565756
18950,24220,76846.03327155107,0.48537037911565756
22526,24220,76846.03327155107,0.48537037911565756
26107,24220,76846.03327155107,0.48537037911565756
31127,24220,76846.03327155107,0.48537037911565756
41937,24220,76846.03327155107,0.48537037911565756
36879,24220,76846.03327155107,0.48537037911565756
23958,24220,76846.03327155107,0.48537037911565756
18235,24220,76846.03327155107,0.48537037911565756
57906,24220,76846.03327155107,0.48537037911565756
9054,24220,76846.03327155107,0.48537037911565756
72426,24220,76846.03327155107,0.48537037911565756
49194,24220,76846.03327155107,0.48537037911565756
76782,24220,76846.03327155107,0.48537037911565756
34719,24220,76846.03327155107,0.48537037911565756
239,24220,76846.03327155107,0.48537037911565756
63714,24220,76846.03327155107,0.48537037911565756
4307,24220,76846.03327155107,0.48537037911565756
41213,24220,76846.03327155107,0.48537037911565756
2273,24220,76846.03327155107,0.48537037911565756
16805,24220,76846.03327155107,0.48537037911565756
15375,24220,76846.03327155107,0.48537037911565756
68796,24220,76846.03327155107,0.48537037911565756
73152,24220,76846.03327155107,0.48537037911565756
43386,24220,76846.03327155107,0.48537037911565756
11134,24220,76846.03327155107,0.48537037911565756
24674,24220,76846.03327155107,0.48537037911565756
13945,24220,76846.03327155107,0.48537037911565756
31845,24220,76846.03327155107,0.48537037911565756
60084,24220,76846.03327155107,0.48537037911565756
65892,24220,76846.03327155107,0.48537037911565756
75330,24220,76846.03327155107,0.48537037911565756
37599,24220,76846.03327155107,0.48537037911565756
29332,44060,76633.24251291371,0.48035370744488204
63348,44060,76633.24251291371,0.48035370744488204
18591,44060,76633.24251291371,0.48035370744488204
6679,44060,76633.24251291371,0.48035370744488204
76416,44060,76633.24251291371,0.48035370744488204
27898,44060,76633.24251291371,0.48035370744488204
68430,44060,76633.24251291371,0.48035370744488204
22883,44060,76633.24251291371,0.48035370744488204
20736,44060,76633.24251291371,0.48035370744488204
32203,44060,76633.24251291371,0.48035370744488204
72060,44060,76633.24251291371,0.48035370744488204
58266,44060,76633.24251291371,0.48035370744488204
37237,44060,76633.24251291371,0.48035370744488204
62622,44060,76633.24251291371,0.48035370744488204
49554,44060,76633.24251291371,0.48035370744488204
65526,44060,76633.24251291371,0.48035370744488204
24315,44060,76633.24251291371,0.48035370744488204
66978,44060,76633.24251291371,0.48035370744488204
51006,44060,76633.24251291371,0.48035370744488204
8713,44060,76633.24251291371,0.48035370744488204
67704,44060,76633.24251291371,0.48035370744488204
60444,44060,76633.24251291371,0.48035370744488204
9394,44060,76633.24251291371,0.48035370744488204
58992,44060,76633.24251291371,0.48035370744488204
25031,44060,76633.24251291371,0.48035370744488204
12874,44060,76633.24251291371,0.48035370744488204
14301,44060,76633.24251291371,0.48035370744488204
77142,44060,76633.24251291371,0.48035370744488204
25747,44060,76633.24251291371,0.48035370744488204
43020,44060,76633.24251291371,0.48035370744488204
70608,44060,76633.24251291371,0.48035370744488204
8035,44060,76633.24251291371,0.48035370744488204
36517,44060,76633.24251291371,0.48035370744488204
73512,44060,76633.24251291371,0.48035370744488204
10090,44060,76633.24251291371,0.48035370744488204
21451,44060,76633.24251291371,0.48035370744488204
26464,44060,76633.24251291371,0.48035370744488204
28615,44060,76633.24251291371,0.48035370744488204
30049,44060,76633.24251291371,0.48035370744488204
47376,44060,76633.24251291371,0.48035370744488204
34357,44060,76633.24251291371,0.48035370744488204
39400,44060,76633.24251291371,0.48035370744488204
10786,44060,76633.24251291371,0.48035370744488204
7357,44060,76633.24251291371,0.48035370744488204
64074,44060,76633.24251291371,0.48035370744488204
1933,44060,76633.24251291371,0.48035370744488204
5323,44060,76633.24251291371,0.48035370744488204
75690,44060,76633.24251291371,0.48035370744488204
61896,44060,76633.24251291371,0.48035370744488204
1255,44060,76633.24251291371,0.48035370744488204
577,44060,76633.24251291371,0.48035370744488204
41572,44060,76633.24251291371,0.48035370744488204
23599,44060,76633.24251291371,0.48035370744488204
51732,44060,76633.24251291371,0.48035370744488204
74964,44060,76633.24251291371,0.48035370744488204
15731,44060,76633.24251291371,0.48035370744488204
20021,44060,76633.24251291371,0.48035370744488204
55362,44060,76633.24251291371,0.48035370744488204
33639,44060,76633.24251291371,0.48035370744488204
27181,44060,76633.24251291371,0.48035370744488204
56088,44060,76633.24251291371,0.48035370744488204
3967,44060,76633.24251291371,0.48035370744488204
72786,44060,76633.24251291371,0.48035370744488204
52458,44060,76633.24251291371,0.48035370744488204
53184,44060,76633.24251291371,0.48035370744488204
46650,44060,76633.24251291371,0.48035370744488204
53910,44060,76633.24251291371,0.48035370744488204
74238,44060,76633.24251291371,0.48035370744488204
17161,44060,76633.24251291371,0.48035370744488204
16446,44060,76633.24251291371,0.48035370744488204
40124,44060,76633.24251291371,0.48035370744488204
45924,44060,76633.24251291371,0.48035370744488204
42296,44060,76633.24251291371,0.48035370744488204
64800,44060,76633.24251291371,0.48035370744488204
3289,44060,76633.24251291371,0.48035370744488204
13586,44060,76633.24251291371,0.48035370744488204
31485,44060,76633.24251291371,0.48035370744488204
22167,44060,76633.24251291371,0.48035370744488204
57540,44060,76633.24251291371,0.48035370744488204
38677,44060,76633.24251291371,0.48035370744488204
44472,44060,76633.24251291371,0.48035370744488204
50280,44060,76633.24251291371,0.48035370744488204
35797,44060,76633.24251291371,0.48035370744488204
17876,44060,76633.24251291371,0.48035370744488204
69156,44060,76633.24251291371,0.48035370744488204
45198,44060,76633.24251291371,0.48035370744488204
61170,44060,76633.24251291371,0.48035370744488204
2611,44060,76633.24251291371,0.48035370744488204
48828,44060,76633.24251291371,0.48035370744488204
11482,44060,76633.24251291371,0.48035370744488204
59718,44060,76633.24251291371,0.48035370744488204
69882,44060,76633.24251291371,0.48035370744488204
19306,44060,76633.24251291371,0.48035370744488204
66252,44060,76633.24251291371,0.48035370744488204
48102,44060,76633.24251291371,0.48035370744488204
71334,44060,76633.24251291371,0.48035370744488204
4645,44060,76633.24251291371,0.48035370744488204
54636,44060,76633.24251291371,0.48035370744488204
40848,44060,76633.24251291371,0.48035370744488204
32921,44060,76633.24251291371,0.48035370744488204
6001,44060,76633.24251291371,0.48035370744488204
43746,44060,76633.24251291371,0.48035370744488204
56814,44060,76633.24251291371,0.48035370744488204
37957,44060,76633.24251291371,0.48035370744488204
15016,44060,76633.24251291371,0.48035370744488204
35077,44060,76633.24251291371,0.48035370744488204
12178,44060,76633.24251291371,0.48035370744488204
30767,44060,76633.24251291371,0.48035370744488204
31408,39860,75886.321185746,0.46274458247021105
44395,39860,75886.321185746,0.46274458247021105
65449,39860,75886.321185746,0.46274458247021105
42943,39860,75886.321185746,0.46274458247021105
19944,39860,75886.321185746,0.46274458247021105
35720,39860,75886.321185746,0.46274458247021105
74887,39860,75886.321185746,0.46274458247021105
6607,39860,75886.321185746,0.46274458247021105
63271,39860,75886.321185746,0.46274458247021105
53833,39860,75886.321185746,0.46274458247021105
50929,39860,75886.321185746,0.46274458247021105
4573,39860,75886.321185746,0.46274458247021105
75613,39860,75886.321185746,0.46274458247021105
57463,39860,75886.321185746,0.46274458247021105
36440,39860,75886.321185746,0.46274458247021105
3217,39860,75886.321185746,0.46274458247021105
15654,39860,75886.321185746,0.46274458247021105
46573,39860,75886.321185746,0.46274458247021105
55285,39860,75886.321185746,0.46274458247021105
71983,39860,75886.321185746,0.46274458247021105
8641,39860,75886.321185746,0.46274458247021105
32844,39860,75886.321185746,0.46274458247021105
23522,39860,75886.321185746,0.46274458247021105
50203,39860,75886.321185746,0.46274458247021105
10015,39860,75886.321185746,0.46274458247021105
7285,39860,75886.321185746,0.46274458247021105
67627,39860,75886.321185746,0.46274458247021105
53107,39860,75886.321185746,0.46274458247021105
70531,39860,75886.321185746,0.46274458247021105
19229,39860,75886.321185746,0.46274458247021105
40771,39860,75886.321185746,0.46274458247021105
71257,39860,75886.321185746,0.46274458247021105
2539,39860,75886.321185746,0.46274458247021105
47299,39860,75886.321185746,0.46274458247021105
17799,39860,75886.321185746,0.46274458247021105
17084,39860,75886.321185746,0.46274458247021105
43669,39860,75886.321185746,0.46274458247021105
28538,39860,75886.321185746,0.46274458247021105
56737,39860,75886.321185746,0.46274458247021105
20659,39860,75886.321185746,0.46274458247021105
66901,39860,75886.321185746,0.46274458247021105
505,39860,75886.321185746,0.46274458247021105
12103,39860,75886.321185746,0.46274458247021105
27821,39860,75886.321185746,0.46274458247021105
21374,39860,75886.321185746,0.46274458247021105
48025,39860,75886.321185746,0.46274458247021105
1861,39860,75886.321185746,0.46274458247021105
11407,39860,75886.321185746,0.46274458247021105
68353,39860,75886.321185746,0.46274458247021105
22806,39860,75886.321185746,0.46274458247021105
39323,39860,75886.321185746,0.46274458247021105
58915,39860,75886.321185746,0.46274458247021105
61819,39860,75886.321185746,0.46274458247021105
45847,39860,75886.321185746,0.46274458247021105
37880,39860,75886.321185746,0.46274458247021105
25670,39860,75886.321185746,0.46274458247021105
64723,39860,75886.321185746,0.46274458247021105
48751,39860,75886.321185746,0.46274458247021105
72709,39860,75886.321185746,0.46274458247021105
52381,39860,75886.321185746,0.46274458247021105
45121,39860,75886.321185746,0.46274458247021105
22090,39860,75886.321185746,0.46274458247021105
9321,39860,75886.321185746,0.46274458247021105
73435,39860,75886.321185746,0.46274458247021105
12799,39860,75886.321185746,0.46274458247021105
27104,39860,75886.321185746,0.46274458247021105
62545,39860,75886.321185746,0.46274458247021105
16369,39860,75886.321185746,0.46274458247021105
38600,39860,75886.321185746,0.46274458247021105
29255,39860,75886.321185746,0.46274458247021105
5929,39860,75886.321185746,0.46274458247021105
37160,39860,75886.321185746,0.46274458247021105
77065,39860,75886.321185746,0.46274458247021105
13509,39860,75886.321185746,0.46274458247021105
29972,39860,75886.321185746,0.46274458247021105
63997,39860,75886.321185746,0.46274458247021105
33562,39860,75886.321185746,0.46274458247021105
26387,39860,75886.321185746,0.46274458247021105
34280,39860,75886.321185746,0.46274458247021105
42219,39860,75886.321185746,0.46274458247021105
18514,39860,75886.321185746,0.46274458247021105
30690,39860,75886.321185746,0.46274458247021105
24954,39860,75886.321185746,0.46274458247021105
32126,39860,75886.321185746,0.46274458247021105
60367,39860,75886.321185746,0.46274458247021105
58189,39860,75886.321185746,0.46274458247021105
7963,39860,75886.321185746,0.46274458247021105
69079,39860,75886.321185746,0.46274458247021105
66175,39860,75886.321185746,0.46274458247021105
69805,39860,75886.321185746,0.46274458247021105
5251,39860,75886.321185746,0.46274458247021105
76339,39860,75886.321185746,0.46274458247021105
49477,39860,75886.321185746,0.46274458247021105
56011,39860,75886.321185746,0.46274458247021105
14224,39860,75886.321185746,0.46274458247021105
10711,39860,75886.321185746,0.46274458247021105
59641,39860,75886.321185746,0.46274458247021105
41495,39860,75886.321185746,0.46274458247021105
61093,39860,75886.321185746,0.46274458247021105
14939,39860,75886.321185746,0.46274458247021105
1183,39860,75886.321185746,0.46274458247021105
54559,39860,75886.321185746,0.46274458247021105
35000,39860,75886.321185746,0.46274458247021105
24238,39860,75886.321185746,0.46274458247021105
74161,39860,75886.321185746,0.46274458247021105
3895,39860,75886.321185746,0.46274458247021105
51655,39860,75886.321185746,0.46274458247021105
40047,39860,75886.321185746,0.46274458247021105
54906,19140,75253.53811755593,0.4478263364323487
15997,19140,75253.53811755593,0.4478263364323487
9653,19140,75253.53811755593,0.4478263364323487
64344,19140,75253.53811755593,0.4478263364323487
60714,19140,75253.53811755593,0.4478263364323487
76686,19140,75253.53811755593,0.4478263364323487
2865,19140,75253.53811755593,0.4478263364323487
13852,19140,75253.53811755593,0.4478263364323487
23149,19140,75253.53811755593,0.4478263364323487
14567,19140,75253.53811755593,0.4478263364323487
32470,19140,75253.53811755593,0.4478263364323487
65070,19140,75253.53811755593,0.4478263364323487
36786,19140,75253.53811755593,0.4478263364323487
27448,19140,75253.53811755593,0.4478263364323487
75960,19140,75253.53811755593,0.4478263364323487
52002,19140,75253.53811755593,0.4478263364323487
22433,19140,75253.53811755593,0.4478263364323487
28882,19140,75253.53811755593,0.4478263364323487
52728,19140,75253.53811755593,0.4478263364323487
59988,19140,75253.53811755593,0.4478263364323487
15282,19140,75253.53811755593,0.4478263364323487
46194,19140,75253.53811755593,0.4478263364323487
11741,19140,75253.53811755593,0.4478263364323487
70152,19140,75253.53811755593,0.4478263364323487
31034,19140,75253.53811755593,0.4478263364323487
39670,19140,75253.53811755593,0.4478263364323487
41842,19140,75253.53811755593,0.4478263364323487
26014,19140,75253.53811755593,0.4478263364323487
34626,19140,75253.53811755593,0.4478263364323487
74508,19140,75253.53811755593,0.4478263364323487
47646,19140,75253.53811755593,0.4478263364323487
21002,19140,75253.53811755593,0.4478263364323487
62892,19140,75253.53811755593,0.4478263364323487
65796,19140,75253.53811755593,0.4478263364323487
12437,19140,75253.53811755593,0.4478263364323487
25297,19140,75253.53811755593,0.4478263364323487
36066,19140,75253.53811755593,0.4478263364323487
33188,19140,75253.53811755593,0.4478263364323487
61440,19140,75253.53811755593,0.4478263364323487
17427,19140,75253.53811755593,0.4478263364323487
4221,19140,75253.53811755593,0.4478263364323487
29599,19140,75253.53811755593,0.4478263364323487
2187,19140,75253.53811755593,0.4478263364323487
59262,19140,75253.53811755593,0.4478263364323487
67974,19140,75253.53811755593,0.4478263364323487
37506,19140,75253.53811755593,0.4478263364323487
68700,19140,75253.53811755593,0.4478263364323487
11045,19140,75253.53811755593,0.4478263364323487
28165,19140,75253.53811755593,0.4478263364323487
62166,19140,75253.53811755593,0.4478263364323487
45468,19140,75253.53811755593,0.4478263364323487
40394,19140,75253.53811755593,0.4478263364323487
21717,19140,75253.53811755593,0.4478263364323487
831,19140,75253.53811755593,0.4478263364323487
54180,19140,75253.53811755593,0.4478263364323487
18857,19140,75253.53811755593,0.4478263364323487
58536,19140,75253.53811755593,0.4478263364323487
43290,19140,75253.53811755593,0.4478263364323487
57084,19140,75253.53811755593,0.4478263364323487
46920,19140,75253.53811755593,0.4478263364323487
57810,19140,75253.53811755593,0.4478263364323487
73056,19140,75253.53811755593,0.4478263364323487
35346,19140,75253.53811755593,0.4478263364323487
73782,19140,75253.53811755593,0.4478263364323487
7611,19140,75253.53811755593,0.4478263364323487
24581,19140,75253.53811755593,0.4478263364323487
44016,19140,75253.53811755593,0.4478263364323487
42566,19140,75253.53811755593,0.4478263364323487
16712,19140,75253.53811755593,0.4478263364323487
53454,19140,75253.53811755593,0.4478263364323487
19572,19140,75253.53811755593,0.4478263364323487
50550,19140,75253.53811755593,0.4478263364323487
66522,19140,75253.53811755593,0.4478263364323487
30316,19140,75253.53811755593,0.4478263364323487
67248,19140,75253.53811755593,0.4478263364323487
75234,19140,75253.53811755593,0.4478263364323487
3543,19140,75253.53811755593,0.4478263364323487
5577,19140,75253.53811755593,0.4478263364323487
51276,19140,75253.53811755593,0.4478263364323487
18142,19140,75253.53811755593,0.4478263364323487
8289,19140,75253.53811755593,0.4478263364323487
153,19140,75253.53811755593,0.4478263364323487
13137,19140,75253.53811755593,0.4478263364323487
26731,19140,75253.53811755593,0.4478263364323487
38946,19140,75253.53811755593,0.4478263364323487
6933,19140,75253.53811755593,0.4478263364323487
4899,19140,75253.53811755593,0.4478263364323487
63618,19140,75253.53811755593,0.4478263364323487
41118,19140,75253.53811755593,0.4478263364323487
48372,19140,75253.53811755593,0.4478263364323487
38226,19140,75253.53811755593,0.4478263364323487
56358,19140,75253.53811755593,0.4478263364323487
70878,19140,75253.53811755593,0.4478263364323487
72330,19140,75253.53811755593,0.4478263364323487
71604,19140,75253.53811755593,0.4478263364323487
1509,19140,75253.53811755593,0.4478263364323487
49098,19140,75253.53811755593,0.4478263364323487
6255,19140,75253.53811755593,0.4478263364323487
33906,19140,75253.53811755593,0.4478263364323487
23865,19140,75253.53811755593,0.4478263364323487
8968,19140,75253.53811755593,0.4478263364323487
20287,19140,75253.53811755593,0.4478263364323487
31752,19140,75253.53811755593,0.4478263364323487
10349,19140,75253.53811755593,0.4478263364323487
49824,19140,75253.53811755593,0.4478263364323487
55632,19140,75253.53811755593,0.4478263364323487
44742,19140,75253.53811755593,0.4478263364323487
69426,19140,75253.53811755593,0.4478263364323487
4505,36140,75200.24476933695,0.4465699133058793
7895,36140,75200.24476933695,0.4465699133058793
72638,36140,75200.24476933695,0.4465699133058793
45050,36140,75200.24476933695,0.4465699133058793
57392,36140,75200.24476933695,0.4465699133058793
67556,36140,75200.24476933695,0.4465699133058793
14869,36140,75200.24476933695,0.4465699133058793
32773,36140,75200.24476933695,0.4465699133058793
18444,36140,75200.24476933695,0.4465699133058793
36369,36140,75200.24476933695,0.4465699133058793
50858,36140,75200.24476933695,0.4465699133058793
11337,36140,75200.24476933695,0.4465699133058793
54488,36140,75200.24476933695,0.4465699133058793
63200,36140,75200.24476933695,0.4465699133058793
75542,36140,75200.24476933695,0.4465699133058793
48680,36140,75200.24476933695,0.4465699133058793
22736,36140,75200.24476933695,0.4465699133058793
56666,36140,75200.24476933695,0.4465699133058793
437,36140,75200.24476933695,0.4465699133058793
63926,36140,75200.24476933695,0.4465699133058793
40700,36140,75200.24476933695,0.4465699133058793
10641,36140,75200.24476933695,0.4465699133058793
22020,36140,75200.24476933695,0.4465699133058793
25600,36140,75200.24476933695,0.4465699133058793
26317,36140,75200.24476933695,0.4465699133058793
12033,36140,75200.24476933695,0.4465699133058793
58844,36140,75200.24476933695,0.4465699133058793
3827,36140,75200.24476933695,0.4465699133058793
41424,36140,75200.24476933695,0.4465699133058793
5183,36140,75200.24476933695,0.4465699133058793
21304,36140,75200.24476933695,0.4465699133058793
52310,36140,75200.24476933695,0.4465699133058793
23452,36140,75200.24476933695,0.4465699133058793
27034,36140,75200.24476933695,0.4465699133058793
47228,36140,75200.24476933695,0.4465699133058793
62474,36140,75200.24476933695,0.4465699133058793
55214,36140,75200.24476933695,0.4465699133058793
50132,36140,75200.24476933695,0.4465699133058793
53762,36140,75200.24476933695,0.4465699133058793
46502,36140,75200.24476933695,0.4465699133058793
74816,36140,75200.24476933695,0.4465699133058793
43598,36140,75200.24476933695,0.4465699133058793
24168,36140,75200.24476933695,0.4465699133058793
1115,36140,75200.24476933695,0.4465699133058793
37089,36140,75200.24476933695,0.4465699133058793
74090,36140,75200.24476933695,0.4465699133058793
42872,36140,75200.24476933695,0.4465699133058793
61748,36140,75200.24476933695,0.4465699133058793
8573,36140,75200.24476933695,0.4465699133058793
60296,36140,75200.24476933695,0.4465699133058793
28468,36140,75200.24476933695,0.4465699133058793
58118,36140,75200.24476933695,0.4465699133058793
20589,36140,75200.24476933695,0.4465699133058793
34929,36140,75200.24476933695,0.4465699133058793
30619,36140,75200.24476933695,0.4465699133058793
66104,36140,75200.24476933695,0.4465699133058793
35649,36140,75200.24476933695,0.4465699133058793
14154,36140,75200.24476933695,0.4465699133058793
64652,36140,75200.24476933695,0.4465699133058793
73364,36140,75200.24476933695,0.4465699133058793
51584,36140,75200.24476933695,0.4465699133058793
71186,36140,75200.24476933695,0.4465699133058793
17729,36140,75200.24476933695,0.4465699133058793
19874,36140,75200.24476933695,0.4465699133058793
12729,36140,75200.24476933695,0.4465699133058793
39976,36140,75200.24476933695,0.4465699133058793
3149,36140,75200.24476933695,0.4465699133058793
24884,36140,75200.24476933695,0.4465699133058793
42148,36140,75200.24476933695,0.4465699133058793
61022,36140,75200.24476933695,0.4465699133058793
32055,36140,75200.24476933695,0.4465699133058793
59570,36140,75200.24476933695,0.4465699133058793
76268,36140,75200.24476933695,0.4465699133058793
38529,36140,75200.24476933695,0.4465699133058793
69734,36140,75200.24476933695,0.4465699133058793
13439,36140,75200.24476933695,0.4465699133058793
34209,36140,75200.24476933695,0.4465699133058793
39252,36140,75200.24476933695,0.4465699133058793
49406,36140,75200.24476933695,0.4465699133058793
65378,36140,75200.24476933695,0.4465699133058793
5861,36140,75200.24476933695,0.4465699133058793
76994,36140,75200.24476933695,0.4465699133058793
31337,36140,75200.24476933695,0.4465699133058793
47954,36140,75200.24476933695,0.4465699133058793
1793,36140,75200.24476933695,0.4465699133058793
9945,36140,75200.24476933695,0.4465699133058793
69008,36140,75200.24476933695,0.4465699133058793
17014,36140,75200.24476933695,0.4465699133058793
33491,36140,75200.24476933695,0.4465699133058793
66830,36140,75200.24476933695,0.4465699133058793
45776,36140,75200.24476933695,0.4465699133058793
37809,36140,75200.24476933695,0.4465699133058793
53036,36140,75200.24476933695,0.4465699133058793
16299,36140,75200.24476933695,0.4465699133058793
2471,36140,75200.24476933695,0.4465699133058793
70460,36140,75200.24476933695,0.4465699133058793
15584,36140,75200.24476933695,0.4465699133058793
29185,36140,75200.24476933695,0.4465699133058793
44324,36140,75200.24476933695,0.4465699133058793
27751,36140,75200.24476933695,0.4465699133058793
19159,36140,75200.24476933695,0.4465699133058793
6539,36140,75200.24476933695,0.4465699133058793
71912,36140,75200.24476933695,0.4465699133058793
7217,36140,75200.24476933695,0.4465699133058793
