ZIP,CBSA,RES_RATIO,BUS_RATIO,OTH_RATIO,TOT_RATIO
00741,41980,1.000000000,1.000000000,1.000000000,1.000000000
00742,21940,0.000000000,0.000000000,1.000000000,1.000000000
00744,41980,0.000000000,0.000000000,1.000000000,1.000000000
00745,41980,1.000000000,1.000000000,1.000000000,1.000000000
00751,17620,1.000000000,1.000000000,1.000000000,1.000000000
00754,41980,1.000000000,1.000000000,1.000000000,1.000000000
00757,17620,0.003516820,0.037356322,0.000000000,0.005170928
00757,42180,0.996483180,0.962643678,1.000000000,0.994829072
00765,99999,1.000000000,1.000000000,1.000000000,1.000000000
00766,38660,1.000000000,1.000000000,1.000000000,1.000000000
00767,41980,1.000000000,1.000000000,1.000000000,1.000000000
00769,17620,1.000000000,1.000000000,1.000000000,1.000000000
00771,41980,1.000000000,1.000000000,1.000000000,1.000000000
00772,41980,1.000000000,1.000000000,1.000000000,1.000000000
00773,21940,0.997498124,1.000000000,1.000000000,0.997639004
00773,41980,0.002501876,0.000000000,0.000000000,0.002360996
00775,99999,0.000000000,0.000000000,1.000000000,1.000000000
00777,41980,1.000000000,1.000000000,1.000000000,1.000000000
00778,41980,1.000000000,1.000000000,1.000000000,1.000000000
00780,38660,1.000000000,1.000000000,1.000000000,1.000000000
00782,41980,1.000000000,1.000000000,1.000000000,1.000000000
00783,41980,1.000000000,1.000000000,1.000000000,1.000000000
00784,25020,1.000000000,1.000000000,1.000000000,1.000000000
00786,41980,0.000000000,0.000000000,1.000000000,1.000000000
00791,41980,1.000000000,1.000000000,1.000000000,1.000000000
00794,41980,1.000000000,1.000000000,1.000000000,1.000000000
00795,38660,1.000000000,1.000000000,1.000000000,1.000000000
00802,99999,1.000000000,1.000000000,1.000000000,1.000000000
00820,99999,1.000000000,1.000000000,1.000000000,1.000000000
00830,99999,1.000000000,1.000000000,1.000000000,1.000000000
00840,99999,1.000000000,1.000000000,1.000000000,1.000000000
00850,99999,1.000000000,1.000000000,1.000000000,1.000000000
00901,41980,1.000000000,1.000000000,1.000000000,1.000000000
00907,41980,1.000000000,1.000000000,1.000000000,1.000000000
00909,41980,1.000000000,1.000000000,1.000000000,1.000000000
00911,41980,1.000000000,1.000000000,1.000000000,1.000000000
00912,41980,1.000000000,1.000000000,1.000000000,1.000000000
00913,41980,1.000000000,1.000000000,1.000000000,1.000000000
00915,41980,1.000000000,1.000000000,1.000000000,1.000000000
00917,41980,1.000000000,1.000000000,1.000000000,1.000000000
00918,41980,1.000000000,1.000000000,1.000000000,1.000000000
00920,41980,1.000000000,1.000000000,1.000000000,1.000000000
00921,41980,1.000000000,1.000000000,1.000000000,1.000000000
00923,41980,1.000000000,1.000000000,1.000000000,1.000000000
00924,41980,1.000000000,1.000000000,1.000000000,1.000000000
00925,41980,1.000000000,1.000000000,1.000000000,1.000000000
00926,41980,1.000000000,1.000000000,1.000000000,1.000000000
00927,41980,1.000000000,1.000000000,1.000000000,1.000000000
00934,41980,1.000000000,1.000000000,1.000000000,1.000000000
00935,41980,0.000000000,1.000000000,0.000000000,1.000000000
00936,41980,0.000000000,1.000000000,1.000000000,1.000000000
00940,41980,0.000000000,0.000000000,1.000000000,1.000000000
00949,41980,1.000000000,1.000000000,1.000000000,1.000000000
00952,41980,1.000000000,1.000000000,1.000000000,1.000000000
00953,41980,1.000000000,1.000000000,1.000000000,1.000000000
00956,41980,1.000000000,1.000000000,1.000000000,1.000000000
00957,41980,1.000000000,1.000000000,1.000000000,1.000000000
00959,41980,1.000000000,1.000000000,1.000000000,1.000000000
00961,41980,1.000000000,1.000000000,1.000000000,1.000000000
00962,41980,1.000000000,1.000000000,1.000000000,1.000000000
00965,41980,1.000000000,1.000000000,1.000000000,1.000000000
00966,41980,1.000000000,1.000000000,1.000000000,1.000000000
00968,41980,1.000000000,1.000000000,1.000000000,1.000000000
00969,41980,1.000000000,1.000000000,1.000000000,1.000000000
00971,41980,1.000000000,1.000000000,1.000000000,1.000000000
00975,41980,0.000000000,1.000000000,1.000000000,1.000000000
00976,41980,1.000000000,1.000000000,1.000000000,1.000000000
00979,41980,1.000000000,1.000000000,1.000000000,1.000000000
00982,41980,1.000000000,1.000000000,1.000000000,1.000000000
00983,41980,1.000000000,1.000000000,1.000000000,1.000000000
00985,41980,1.000000000,1.000000000,1.000000000,1.000000000
00987,41980,1.000000000,1.000000000,1.000000000,1.000000000
01001,44140,1.000000000,1.000000000,1.000000000,1.000000000
01002,44140,1.000000000,1.000000000,1.000000000,1.000000000
01003,44140,1.000000000,1.000000000,1.000000000,1.000000000
01004,44140,1.000000000,1.000000000,1.000000000,1.000000000
01005,49340,1.000000000,1.000000000,1.000000000,1.000000000
01007,44140,1.000000000,1.000000000,1.000000000,1.000000000
01008,44140,0.970917226,0.950000000,1.000000000,0.970338983
01008,38340,0.029082774,0.050000000,0.000000000,0.029661017
01009,44140,0.000000000,1.000000000,0.000000000,1.000000000
01010,49340,0.000645578,0.000000000,0.000000000,0.000629723
01010,44140,0.999354422,1.000000000,0.000000000,0.999370277
01011,38340,0.008733624,0.025000000,0.000000000,0.009920635
01011,44140,0.991266376,0.975000000,1.000000000,0.990079365
01012,44140,1.000000000,1.000000000,1.000000000,1.000000000
01013,44140,1.000000000,1.000000000,1.000000000,1.000000000
01014,44140,1.000000000,1.000000000,1.000000000,1.000000000
01020,44140,1.000000000,1.000000000,1.000000000,1.000000000
01021,44140,1.000000000,1.000000000,1.000000000,1.000000000
01022,44140,1.000000000,1.000000000,1.000000000,1.000000000
01026,38340,0.053211009,0.000000000,0.000000000,0.050173010
01026,44140,0.946788991,1.000000000,1.000000000,0.949826990
01027,44140,1.000000000,1.000000000,1.000000000,1.000000000
01028,44140,1.000000000,1.000000000,1.000000000,1.000000000
01029,38340,1.000000000,0.000000000,1.000000000,1.000000000
01030,44140,1.000000000,1.000000000,1.000000000,1.000000000
01031,49340,1.000000000,1.000000000,1.000000000,1.000000000
01032,44140,1.000000000,0.000000000,1.000000000,1.000000000
01033,44140,1.000000000,1.000000000,1.000000000,1.000000000
01034,44140,1.000000000,1.000000000,1.000000000,1.000000000
01035,44140,1.000000000,1.000000000,1.000000000,1.000000000
01036,44140,1.000000000,1.000000000,1.000000000,1.000000000
01037,49340,1.000000000,1.000000000,0.000000000,1.000000000
01038,44140,1.000000000,1.000000000,1.000000000,1.000000000
01039,44140,1.000000000,1.000000000,1.000000000,1.000000000
01040,44140,1.000000000,1.000000000,1.000000000,1.000000000
01041,44140,1.000000000,1.000000000,1.000000000,1.000000000
01050,44140,1.000000000,1.000000000,1.000000000,1.000000000
01053,44140,1.000000000,1.000000000,1.000000000,1.000000000
01054,44140,1.000000000,1.000000000,1.000000000,1.000000000
01056,44140,1.000000000,1.000000000,1.000000000,1.000000000
01057,44140,1.000000000,1.000000000,1.000000000,1.000000000
01059,44140,0.000000000,1.000000000,0.000000000,1.000000000
01060,44140,1.000000000,1.000000000,1.000000000,1.000000000
01062,44140,1.000000000,1.000000000,1.000000000,1.000000000
01063,44140,0.000000000,1.000000000,1.000000000,1.000000000
01066,44140,1.000000000,1.000000000,0.000000000,1.000000000
01068,49340,1.000000000,1.000000000,1.000000000,1.000000000
01069,44140,1.000000000,1.000000000,1.000000000,1.000000000
01070,44140,1.000000000,1.000000000,1.000000000,1.000000000
01071,44140,1.000000000,1.000000000,1.000000000,1.000000000
01072,44140,1.000000000,1.000000000,1.000000000,1.000000000
01073,44140,1.000000000,1.000000000,1.000000000,1.000000000
01074,49340,0.000000000,1.000000000,0.000000000,1.000000000
01075,44140,1.000000000,1.000000000,1.000000000,1.000000000
01077,44140,1.000000000,1.000000000,1.000000000,1.000000000
01079,44140,0.000000000,1.000000000,0.000000000,1.000000000
01080,44140,1.000000000,1.000000000,1.000000000,1.000000000
01081,44140,1.000000000,1.000000000,1.000000000,1.000000000
01082,49340,0.084108450,0.239669421,0.111111111,0.095246510
01082,44140,0.915891550,0.760330579,0.888888889,0.904753490
01083,49340,0.000000000,0.000000000,1.000000000,1.000000000
01084,44140,1.000000000,0.000000000,1.000000000,1.000000000
01085,44140,1.000000000,1.000000000,1.000000000,1.000000000
01088,44140,1.000000000,1.000000000,1.000000000,1.000000000
01089,44140,1.000000000,1.000000000,1.000000000,1.000000000
01090,44140,1.000000000,1.000000000,1.000000000,1.000000000
01092,49340,0.000000000,0.000000000,1.000000000,1.000000000
01093,44140,1.000000000,0.000000000,1.000000000,1.000000000
01094,49340,0.000000000,1.000000000,1.000000000,1.000000000
01095,44140,1.000000000,1.000000000,1.000000000,1.000000000
01096,44140,1.000000000,1.000000000,1.000000000,1.000000000
01098,38340,0.002024291,0.000000000,0.000000000,0.001984127
01098,44140,0.997975709,1.000000000,1.000000000,0.998015873
01101,44140,1.000000000,1.000000000,1.000000000,1.000000000
01103,44140,1.000000000,1.000000000,1.000000000,1.000000000
01104,44140,1.000000000,1.000000000,1.000000000,1.000000000
01105,44140,1.000000000,1.000000000,1.000000000,1.000000000
01106,44140,1.000000000,1.000000000,1.000000000,1.000000000
01107,44140,1.000000000,1.000000000,1.000000000,1.000000000
01108,44140,1.000000000,1.000000000,1.000000000,1.000000000
01109,44140,1.000000000,1.000000000,1.000000000,1.000000000
01111,44140,0.000000000,1.000000000,0.000000000,1.000000000
01115,44140,0.000000000,1.000000000,1.000000000,1.000000000
01116,44140,1.000000000,1.000000000,1.000000000,1.000000000
01118,44140,1.000000000,1.000000000,1.000000000,1.000000000
01119,44140,1.000000000,1.000000000,1.000000000,1.000000000
01128,44140,1.000000000,1.000000000,1.000000000,1.000000000
01129,44140,1.000000000,1.000000000,1.000000000,1.000000000
01138,44140,1.000000000,1.000000000,1.000000000,1.000000000
01139,44140,1.000000000,1.000000000,1.000000000,1.000000000
01144,44140,0.000000000,1.000000000,1.000000000,1.000000000
01151,44140,1.000000000,1.000000000,1.000000000,1.000000000
01152,44140,0.000000000,1.000000000,1.000000000,1.000000000
01199,44140,0.000000000,1.000000000,0.000000000,1.000000000
01201,38340,1.000000000,1.000000000,1.000000000,1.000000000
01202,38340,1.000000000,1.000000000,1.000000000,1.000000000
01203,38340,1.000000000,0.000000000,1.000000000,1.000000000
01220,38340,1.000000000,1.000000000,1.000000000,1.000000000
01222,38340,1.000000000,1.000000000,1.000000000,1.000000000
01223,38340,1.000000000,1.000000000,1.000000000,1.000000000
01224,38340,1.000000000,0.000000000,1.000000000,1.000000000
01225,38340,1.000000000,1.000000000,1.000000000,1.000000000
01226,38340,1.000000000,1.000000000,1.000000000,1.000000000
01227,38340,1.000000000,1.000000000,1.000000000,1.000000000
01229,38340,0.000000000,1.000000000,0.000000000,1.000000000
01230,38340,1.000000000,1.000000000,1.000000000,1.000000000
01235,38340,0.960900474,0.962962963,1.000000000,0.961363636
01235,44140,0.039099526,0.037037037,0.000000000,0.038636364
01236,38340,1.000000000,1.000000000,1.000000000,1.000000000
01237,38340,1.000000000,1.000000000,1.000000000,1.000000000
01238,38340,1.000000000,1.000000000,1.000000000,1.000000000
01240,38340,1.000000000,1.000000000,1.000000000,1.000000000
01242,38340,0.000000000,0.000000000,1.000000000,1.000000000
01243,44140,0.000000000,1.000000000,0.000000000,1.000000000
01244,38340,0.000000000,1.000000000,0.000000000,1.000000000
01245,38340,1.000000000,1.000000000,0.000000000,1.000000000
01247,38340,1.000000000,1.000000000,1.000000000,1.000000000
01252,38340,0.000000000,0.000000000,1.000000000,1.000000000
01253,38340,1.000000000,1.000000000,1.000000000,1.000000000
01254,38340,1.000000000,1.000000000,1.000000000,1.000000000
01255,38340,1.000000000,1.000000000,0.000000000,1.000000000
01256,38340,1.000000000,1.000000000,1.000000000,1.000000000
01257,38340,1.000000000,1.000000000,1.000000000,1.000000000
01258,38340,1.000000000,1.000000000,1.000000000,1.000000000
01259,38340,1.000000000,1.000000000,1.000000000,1.000000000
01260,38340,1.000000000,0.000000000,1.000000000,1.000000000
01262,38340,1.000000000,1.000000000,1.000000000,1.000000000
01263,38340,0.000000000,1.000000000,0.000000000,1.000000000
01264,38340,0.000000000,0.000000000,1.000000000,1.000000000
01266,38340,1.000000000,1.000000000,1.000000000,1.000000000
01267,38340,1.000000000,1.000000000,1.000000000,1.000000000
01270,38340,1.000000000,1.000000000,1.000000000,1.000000000
01301,44140,1.000000000,1.000000000,1.000000000,1.000000000
01302,44140,1.000000000,1.000000000,1.000000000,1.000000000
01330,44140,1.000000000,1.000000000,1.000000000,1.000000000
01331,44140,0.000999667,0.002551020,0.000000000,0.001063668
01331,49340,0.999000333,0.997448980,1.000000000,0.998936332
01337,44140,1.000000000,1.000000000,1.000000000,1.000000000
01338,44140,1.000000000,1.000000000,0.000000000,1.000000000
01339,44140,1.000000000,1.000000000,1.000000000,1.000000000
01340,44140,1.000000000,1.000000000,1.000000000,1.000000000
01341,44140,1.000000000,1.000000000,1.000000000,1.000000000
01342,44140,1.000000000,1.000000000,1.000000000,1.000000000
01343,38340,1.000000000,1.000000000,1.000000000,1.000000000
01344,44140,1.000000000,1.000000000,1.000000000,1.000000000
01346,44140,1.000000000,0.000000000,1.000000000,1.000000000
01347,44140,0.000000000,0.000000000,1.000000000,1.000000000
01349,44140,1.000000000,1.000000000,1.000000000,1.000000000
01350,44140,0.000000000,0.000000000,1.000000000,1.000000000
01351,44140,1.000000000,1.000000000,1.000000000,1.000000000
01354,44140,1.000000000,1.000000000,1.000000000,1.000000000
01355,44140,1.000000000,1.000000000,1.000000000,1.000000000
01360,44140,1.000000000,1.000000000,1.000000000,1.000000000
01364,44140,0.999169895,1.000000000,1.000000000,0.999265606
01364,49340,0.000830105,0.000000000,0.000000000,0.000734394
01366,49340,1.000000000,1.000000000,1.000000000,1.000000000
01367,44140,0.928813559,0.909090909,1.000000000,0.928802589
01367,38340,0.071186441,0.090909091,0.000000000,0.071197411
01368,49340,1.000000000,1.000000000,1.000000000,1.000000000
01370,44140,1.000000000,1.000000000,1.000000000,1.000000000
01373,44140,1.000000000,1.000000000,1.000000000,1.000000000
01375,44140,1.000000000,1.000000000,1.000000000,1.000000000
01376,44140,1.000000000,1.000000000,1.000000000,1.000000000
01378,44140,1.000000000,1.000000000,1.000000000,1.000000000
01379,44140,1.000000000,0.000000000,1.000000000,1.000000000
01380,44140,1.000000000,0.000000000,1.000000000,1.000000000
01420,49340,1.000000000,1.000000000,1.000000000,1.000000000
01430,49340,1.000000000,1.000000000,1.000000000,1.000000000
01431,15764,1.000000000,1.000000000,1.000000000,1.000000000
01432,15764,1.000000000,1.000000000,1.000000000,1.000000000
01434,49340,0.703488372,0.882142857,0.648648649,0.801635992
01434,15764,0.296511628,0.117857143,0.351351351,0.198364008
01436,49340,1.000000000,1.000000000,1.000000000,1.000000000
01438,49340,0.000000000,0.000000000,1.000000000,1.000000000
01440,49340,1.000000000,1.000000000,1.000000000,1.000000000
01441,49340,0.000000000,0.000000000,1.000000000,1.000000000
01450,15764,1.000000000,1.000000000,1.000000000,1.000000000
01451,49340,1.000000000,1.000000000,1.000000000,1.000000000
01452,49340,1.000000000,1.000000000,1.000000000,1.000000000
01453,49340,1.000000000,1.000000000,1.000000000,1.000000000
01460,15764,1.000000000,1.000000000,1.000000000,1.000000000
01462,49340,0.998588425,1.000000000,1.000000000,0.998688156
01462,15764,0.001411575,0.000000000,0.000000000,0.001311844
01463,15764,1.000000000,1.000000000,1.000000000,1.000000000
01464,15764,1.000000000,1.000000000,1.000000000,1.000000000
01467,49340,0.000000000,0.000000000,1.000000000,1.000000000
01468,49340,1.000000000,1.000000000,1.000000000,1.000000000
01469,15764,1.000000000,1.000000000,1.000000000,1.000000000
01472,15764,0.000000000,0.000000000,1.000000000,1.000000000
01473,49340,1.000000000,1.000000000,1.000000000,1.000000000
01474,15764,1.000000000,1.000000000,1.000000000,1.000000000
01475,49340,1.000000000,1.000000000,1.000000000,1.000000000
01477,49340,0.000000000,0.000000000,1.000000000,1.000000000
01501,49340,1.000000000,1.000000000,1.000000000,1.000000000
01503,49340,1.000000000,1.000000000,1.000000000,1.000000000
01504,14484,0.001628223,0.000000000,0.007633588,0.001766784
01504,49340,0.998371777,1.000000000,0.992366412,0.998233216
01505,49340,1.000000000,1.000000000,1.000000000,1.000000000
01506,49340,1.000000000,1.000000000,1.000000000,1.000000000
01507,49340,1.000000000,1.000000000,1.000000000,1.000000000
01508,49340,0.000000000,0.000000000,1.000000000,1.000000000
01510,49340,1.000000000,1.000000000,1.000000000,1.000000000
01515,49340,1.000000000,1.000000000,1.000000000,1.000000000
01516,49340,1.000000000,1.000000000,1.000000000,1.000000000
01518,49340,1.000000000,1.000000000,1.000000000,1.000000000
01519,49340,1.000000000,1.000000000,1.000000000,1.000000000
01520,49340,1.000000000,1.000000000,1.000000000,1.000000000
01521,44140,1.000000000,1.000000000,1.000000000,1.000000000
01522,49340,1.000000000,1.000000000,1.000000000,1.000000000
01523,49340,1.000000000,1.000000000,1.000000000,1.000000000
01524,49340,1.000000000,1.000000000,1.000000000,1.000000000
01525,49340,0.000000000,0.000000000,1.000000000,1.000000000
01526,49340,0.000000000,0.000000000,1.000000000,1.000000000
01527,49340,1.000000000,1.000000000,1.000000000,1.000000000
01529,49340,1.000000000,1.000000000,1.000000000,1.000000000
01531,49340,1.000000000,1.000000000,1.000000000,1.000000000
01532,15764,0.002636885,0.001083424,0.000000000,0.002380323
01532,49340,0.997363115,0.998916576,1.000000000,0.997619677
01534,49340,1.000000000,1.000000000,1.000000000,1.000000000
01535,49340,1.000000000,1.000000000,1.000000000,1.000000000
01536,49340,1.000000000,1.000000000,1.000000000,1.000000000
01537,49340,1.000000000,1.000000000,1.000000000,1.000000000
01538,49340,0.000000000,0.000000000,1.000000000,1.000000000
01540,49340,1.000000000,1.000000000,1.000000000,1.000000000
01541,49340,1.000000000,1.000000000,1.000000000,1.000000000
01542,49340,1.000000000,1.000000000,1.000000000,1.000000000
01543,49340,1.000000000,1.000000000,1.000000000,1.000000000
01545,49340,1.000000000,1.000000000,1.000000000,1.000000000
01546,49340,0.000000000,1.000000000,1.000000000,1.000000000
01550,49340,1.000000000,1.000000000,1.000000000,1.000000000
01560,49340,1.000000000,1.000000000,1.000000000,1.000000000
01561,49340,0.000000000,0.000000000,1.000000000,1.000000000
01562,49340,1.000000000,1.000000000,1.000000000,1.000000000
01564,49340,1.000000000,1.000000000,1.000000000,1.000000000
01566,49340,1.000000000,1.000000000,1.000000000,1.000000000
01568,49340,1.000000000,1.000000000,1.000000000,1.000000000
01569,49340,1.000000000,1.000000000,1.000000000,1.000000000
01570,49340,1.000000000,1.000000000,1.000000000,1.000000000
01571,49340,1.000000000,1.000000000,1.000000000,1.000000000
01581,49340,1.000000000,1.000000000,1.000000000,1.000000000
01583,49340,1.000000000,1.000000000,1.000000000,1.000000000
01585,49340,1.000000000,1.000000000,1.000000000,1.000000000
01586,49340,1.000000000,1.000000000,1.000000000,1.000000000
01588,49340,1.000000000,1.000000000,1.000000000,1.000000000
01590,49340,1.000000000,1.000000000,1.000000000,1.000000000
01601,49340,1.000000000,1.000000000,1.000000000,1.000000000
01602,49340,1.000000000,1.000000000,1.000000000,1.000000000
01603,49340,1.000000000,1.000000000,1.000000000,1.000000000
01604,49340,1.000000000,1.000000000,1.000000000,1.000000000
01605,49340,1.000000000,1.000000000,1.000000000,1.000000000
01606,49340,1.000000000,1.000000000,1.000000000,1.000000000
01607,49340,1.000000000,1.000000000,1.000000000,1.000000000
01608,49340,1.000000000,1.000000000,1.000000000,1.000000000
01609,49340,1.000000000,1.000000000,1.000000000,1.000000000
01610,49340,1.000000000,1.000000000,1.000000000,1.000000000
01611,49340,1.000000000,1.000000000,1.000000000,1.000000000
01612,49340,1.000000000,1.000000000,1.000000000,1.000000000
01613,49340,1.000000000,1.000000000,1.000000000,1.000000000
01614,49340,0.000000000,0.000000000,1.000000000,1.000000000
01653,49340,0.000000000,1.000000000,0.000000000,1.000000000
01655,49340,0.000000000,1.000000000,1.000000000,1.000000000
01701,15764,1.000000000,1.000000000,1.000000000,1.000000000
01702,15764,1.000000000,1.000000000,1.000000000,1.000000000
01703,15764,1.000000000,1.000000000,1.000000000,1.000000000
01704,15764,1.000000000,1.000000000,1.000000000,1.000000000
01718,15764,1.000000000,1.000000000,1.000000000,1.000000000
01719,15764,1.000000000,1.000000000,1.000000000,1.000000000
01720,15764,1.000000000,1.000000000,1.000000000,1.000000000
01721,15764,1.000000000,1.000000000,1.000000000,1.000000000
01730,15764,1.000000000,1.000000000,1.000000000,1.000000000
01731,15764,1.000000000,1.000000000,1.000000000,1.000000000
01740,49340,1.000000000,1.000000000,1.000000000,1.000000000
01741,15764,1.000000000,1.000000000,1.000000000,1.000000000
01742,15764,1.000000000,1.000000000,1.000000000,1.000000000
01745,49340,1.000000000,1.000000000,1.000000000,1.000000000
01746,15764,1.000000000,1.000000000,1.000000000,1.000000000
01747,49340,1.000000000,1.000000000,1.000000000,1.000000000
01748,15764,1.000000000,1.000000000,1.000000000,1.000000000
01749,15764,0.998626845,0.998925886,1.000000000,0.998699089
01749,49340,0.001373155,0.001074114,0.000000000,0.001300911
01752,15764,1.000000000,1.000000000,1.000000000,1.000000000
01754,15764,1.000000000,1.000000000,1.000000000,1.000000000
01756,49340,1.000000000,1.000000000,1.000000000,1.000000000
01757,49340,1.000000000,1.000000000,1.000000000,1.000000000
01760,15764,1.000000000,1.000000000,1.000000000,1.000000000
01770,15764,1.000000000,1.000000000,1.000000000,1.000000000
01772,49340,1.000000000,1.000000000,1.000000000,1.000000000
01773,15764,1.000000000,1.000000000,1.000000000,1.000000000
01775,15764,1.000000000,1.000000000,1.000000000,1.000000000
01776,15764,1.000000000,1.000000000,1.000000000,1.000000000
01778,15764,1.000000000,1.000000000,1.000000000,1.000000000
01784,15764,0.000000000,0.000000000,1.000000000,1.000000000
01801,15764,1.000000000,1.000000000,1.000000000,1.000000000
01803,15764,1.000000000,1.000000000,1.000000000,1.000000000
01805,15764,0.000000000,0.000000000,1.000000000,1.000000000
01810,37764,1.000000000,0.997637330,1.000000000,0.999749937
01810,15764,0.000000000,0.002362670,0.000000000,0.000250063
01812,37764,0.000000000,0.000000000,1.000000000,1.000000000
01821,15764,1.000000000,1.000000000,1.000000000,1.000000000
01822,15764,1.000000000,1.000000000,1.000000000,1.000000000
01824,15764,1.000000000,1.000000000,1.000000000,1.000000000
01826,15764,1.000000000,0.998897464,1.000000000,0.999928300
01826,37764,0.000000000,0.001102536,0.000000000,0.000071700
01827,15764,1.000000000,1.000000000,1.000000000,1.000000000
01830,37764,1.000000000,1.000000000,1.000000000,1.000000000
01831,37764,1.000000000,1.000000000,1.000000000,1.000000000
01832,37764,1.000000000,1.000000000,1.000000000,1.000000000
01833,37764,1.000000000,1.000000000,1.000000000,1.000000000
01834,37764,1.000000000,1.000000000,1.000000000,1.000000000
01835,37764,1.000000000,1.000000000,1.000000000,1.000000000
01840,37764,1.000000000,1.000000000,1.000000000,1.000000000
01841,37764,1.000000000,1.000000000,1.000000000,1.000000000
01842,37764,1.000000000,1.000000000,1.000000000,1.000000000
01843,37764,1.000000000,1.000000000,1.000000000,1.000000000
01844,37764,1.000000000,1.000000000,1.000000000,1.000000000
