CBSACode,democrat,green,republican,total,%democrat,%republican
24900,449342.0,4246.0,749746.0,1199088.0,0.3747364663811163,0.6252635336188836
24940,76679.0,410.0,115698.0,192377.0,0.3985871491914314,0.6014128508085685
24980,23058.0,42.0,29163.0,52221.0,0.4415465042798874,0.5584534957201126
25060,1899689.0,20578.0,2661422.0,4561111.0,0.4164969894396343,0.5835030105603657
25100,19902.0,137.0,62379.0,82281.0,0.24187844095234623,0.7581215590476538
25180,2600291.0,30451.0,3207813.0,5808104.0,0.447700488834222,0.552299511165778
25200,538123.0,6024.0,880411.0,1418534.0,0.37935149950582786,0.6206485004941722
25220,82226.0,405.0,143585.0,225811.0,0.3641363795386407,0.6358636204613592
25260,2879153.0,20544.0,754532.0,3633685.0,0.7923507403641207,0.20764925963587927
25300,1906968.0,11873.0,1947664.0,3854632.0,0.49472115626083113,0.5052788437391689
25420,1655594.0,14884.0,1641681.0,3297275.0,0.5021097724636253,0.49789022753637474
25460,577677.0,4153.0,856721.0,1434398.0,0.40273132003809264,0.5972686799619074
25500,499439.0,5752.0,637852.0,1137291.0,0.4391479401490032,0.5608520598509968
25540,4834377.0,76511.0,2783221.0,7617598.0,0.6346327280594224,0.3653672719405776
25580,677869.0,6417.0,777029.0,1454898.0,0.46592200965291036,0.5340779903470896
25620,293127.0,1880.0,536372.0,829499.0,0.3533783645308795,0.6466216354691205
25700,87030.0,920.0,230776.0,317806.0,0.27384630875439736,0.7261536912456027
25720,11476.0,259.0,28087.0,39563.0,0.2900690038672497,0.7099309961327503
25740,3889902.0,32757.0,4065439.0,7955341.0,0.48896734910546263,0.5110326508945374
25760,34340.0,252.0,41810.0,76150.0,0.4509520682862771,0.5490479317137229
25780,54572.0,0.0,34815.0,89387.0,0.6105138331077226,0.3894861668922774
25820,6044.0,27.0,17245.0,23289.0,0.25952166258748766,0.7404783374125123
25840,74796.0,1047.0,141935.0,216731.0,0.34510983661774275,0.6548901633822573
25860,322695.0,488.0,600032.0,922727.0,0.3497188225769919,0.6502811774230081
25880,34288.0,363.0,60330.0,94618.0,0.36238347883066646,0.6376165211693335
25900,203088.0,4604.0,86202.0,289290.0,0.7020221922638183,0.2979778077361817
25940,385145.0,2054.0,606302.0,991447.0,0.38846756306691127,0.6115324369330887
25980,84626.0,269.0,131327.0,215953.0,0.3918723055479665,0.6081276944520335
26020,20619.0,169.0,62977.0,83596.0,0.24665055744293984,0.7533494425570602
26090,97871.0,930.0,157586.0,255457.0,0.38312122979601265,0.6168787702039874
26140,137511.0,1379.0,212091.0,349602.0,0.39333585048140457,0.6066641495185955
26220,28529.0,645.0,17811.0,46340.0,0.6156452309020285,0.3843547690979715
26300,75894.0,566.0,119758.0,195652.0,0.38790301146934353,0.6120969885306564
26340,35603.0,571.0,45421.0,81024.0,0.43941301342812006,0.5605869865718799
26380,119168.0,734.0,266234.0,385402.0,0.30920441513017577,0.6907955848698243
26420,7929591.0,58529.0,7686058.0,15615649.0,0.5077977226562918,0.49220227734370825
26460,395419.0,4625.0,567977.0,963396.0,0.41044285008449277,0.5895571499155072
26500,27521.0,340.0,60752.0,88273.0,0.3117714363395376,0.6882285636604625
26540,21941.0,162.0,54532.0,76473.0,0.28691172047650804,0.713088279523492
26580,4637834.0,26596.0,3972042.0,8609876.0,0.5386644360499501,0.46133556395004993
26620,1235856.0,7858.0,1749149.0,2985005.0,0.4140214170495527,0.5859785829504474
26660,119493.0,974.0,272513.0,392006.0,0.30482441595281706,0.6951755840471829
26700,14945.0,0.0,22003.0,36948.0,0.40448738767998266,0.5955126123200173
26740,42977.0,877.0,80270.0,123247.0,0.34870625654174137,0.6512937434582586
26780,31772.0,681.0,54406.0,86178.0,0.3686787811274339,0.6313212188725661
26820,4079131.0,37207.0,4382389.0,8461520.0,0.48208016999309816,0.5179198300069018
26860,72564.0,711.0,102925.0,175489.0,0.4134960025984535,0.5865039974015466
26900,8720497.0,64432.0,10947271.0,19667768.0,0.4433902718396922,0.5566097281603077
26940,33800.0,30.0,15829.0,49629.0,0.6810534163493119,0.3189465836506881
26960,52063.0,423.0,75642.0,127705.0,0.407681766571395,0.592318233428605
26980,3415427.0,40765.0,4329629.0,7745056.0,0.4409815758594902,0.5590184241405097
27020,182954.0,1234.0,242899.0,425853.0,0.4296177319403644,0.5703822680596357
27060,131054.0,4548.0,59379.0,190433.0,0.6881895469797776,0.3118104530202223
27100,1327209.0,14270.0,1719649.0,3046858.0,0.4355992304203215,0.5644007695796784
27140,1649022.0,8759.0,2104062.0,3753084.0,0.4393778556515122,0.5606221443484878
27160,1327209.0,14270.0,1719649.0,3046858.0,0.4355992304203215,0.5644007695796784
27180,1826885.0,12077.0,2262839.0,4089724.0,0.44670129329020736,0.5532987067097926
27220,89182.0,2034.0,90946.0,180128.0,0.49510348196837806,0.5048965180316219
27260,3148223.0,21850.0,3438318.0,6586541.0,0.47797819826825644,0.5220218017317436
27300,709843.0,5583.0,1109594.0,1819437.0,0.3901443138729178,0.6098556861270822
27340,77022.0,0.0,145190.0,222212.0,0.3466149442874372,0.6533850557125628
27380,241997.0,1034.0,612443.0,854440.0,0.28322292963812556,0.7167770703618744
27420,16644.0,256.0,29907.0,46551.0,0.3575433395630599,0.6424566604369402
27460,125793.0,1924.0,151071.0,276864.0,0.4543494278779473,0.5456505721220527
27500,236223.0,2113.0,168010.0,404233.0,0.5843733688244156,0.4156266311755844
27540,269526.0,1329.0,410313.0,679839.0,0.3964556314068478,0.6035443685931522
27600,1327209.0,14270.0,1719649.0,3046858.0,0.4355992304203215,0.5644007695796784
27620,156629.0,871.0,300575.0,457204.0,0.3425801174092965,0.6574198825907035
27700,3374399.0,15146.0,1903839.0,5278238.0,0.6393040632120037,0.3606959367879963
27740,2500885.0,29917.0,3128143.0,5629028.0,0.444283631205956,0.5557163687940441
27780,138466.0,1369.0,171465.0,309931.0,0.44676395713884703,0.553236042861153
27860,73583.0,496.0,112021.0,185604.0,0.39645158509514883,0.6035484149048512
27900,365871.0,1771.0,617781.0,983652.0,0.3719516658330385,0.6280483341669615
27920,14736.0,158.0,21818.0,36554.0,0.4031296164578432,0.5968703835421568
27940,27048.0,297.0,29065.0,56113.0,0.4820273376935826,0.5179726623064174
27980,161546.0,2499.0,67265.0,228811.0,0.7060237488582279,0.293976251141772
28020,425174.0,3984.0,381406.0,806580.0,0.5271318406109747,0.47286815938902527
28060,63239.0,2037.0,132646.0,195885.0,0.322837379074457,0.677162620925543
28100,104499.0,713.0,115580.0,220079.0,0.47482494922277907,0.5251750507772209
28140,4931625.0,48380.0,6756207.0,11687832.0,0.42194523329904127,0.5780547667009588
28180,83899.0,1474.0,36263.0,120162.0,0.6982157420815233,0.30178425791847674
28260,46974.0,874.0,97179.0,144153.0,0.32586210484693345,0.6741378951530665
28300,116235.0,1750.0,77493.0,193728.0,0.5999907086223984,0.4000092913776016
28340,42467.0,220.0,89658.0,132125.0,0.32141532639545883,0.6785846736045411
28380,20384.0,78.0,34066.0,54450.0,0.37436179981634526,0.6256382001836547
28420,2833652.0,27442.0,2928651.0,5762303.0,0.4917568548547343,0.5082431451452657
28500,23148.0,463.0,82928.0,106076.0,0.21822089822391494,0.7817791017760851
28580,1712937.0,19246.0,1565122.0,3278059.0,0.5225461164670923,0.47745388353290774
28620,38484.0,0.0,52525.0,91009.0,0.4228592776538584,0.5771407223461416
28660,212108.0,1110.0,363378.0,575486.0,0.36857195483469624,0.6314280451653037
28700,3166701.0,36277.0,3988540.0,7155241.0,0.4425708372366493,0.5574291627633506
28740,222169.0,5732.0,160786.0,382955.0,0.5801438811348592,0.4198561188651408
28780,24250.0,133.0,23307.0,47557.0,0.5099144184872889,0.4900855815127111
28820,59694.0,0.0,65445.0,125139.0,0.47702155203413804,0.522978447965862
28860,78085.0,872.0,132164.0,210249.0,0.3713929673862896,0.6286070326137104
28900,40687.0,867.0,100034.0,140721.0,0.28913239672827795,0.710867603271722
28940,2342655.0,16973.0,3623619.0,5966274.0,0.392649583307773,0.607350416692227
29020,528450.0,4365.0,461008.0,989458.0,0.5340802742511557,0.4659197257488443
29060,71002.0,977.0,86007.0,157009.0,0.4522161149997771,0.5477838850002229
29100,364678.0,3106.0,486184.0,850862.0,0.42859829208496797,0.5714017079150321
29180,451170.0,3842.0,795586.0,1246756.0,0.3618751383590695,0.6381248616409305
29200,1020194.0,10973.0,1581615.0,2601809.0,0.3921094899740911,0.6078905100259089
29260,1052815.0,6943.0,1125944.0,2178759.0,0.4832177400070407,0.5167822599929593
29300,44724.0,80.0,71701.0,116425.0,0.3841442989048744,0.6158557010951257
29340,384604.0,1690.0,408135.0,792739.0,0.4851584191013688,0.5148415808986312
29380,395419.0,4625.0,567977.0,963396.0,0.41044285008449277,0.5895571499155072
29420,97053.0,1323.0,212963.0,310016.0,0.3130580357142857,0.6869419642857143
29460,1337081.0,8711.0,1518943.0,2856024.0,0.46816168211471615,0.5318383178852839
29500,29428.0,303.0,95896.0,125324.0,0.23481535859053335,0.7651846414094666
29540,764950.0,9772.0,1067483.0,1832433.0,0.41745046067168623,0.5825495393283138
29620,895504.0,7672.0,822905.0,1718409.0,0.5211239000726835,0.4788760999273165
29660,468000.0,8170.0,278823.0,746823.0,0.6266545084979975,0.37334549150200247
29700,155130.0,256.0,67973.0,223103.0,0.6953290632577778,0.3046709367422222
29740,171042.0,1158.0,131575.0,302617.0,0.5652094892223504,0.43479051077764963
29780,55468.0,904.0,17864.0,73332.0,0.7563955708285606,0.24360442917143948
29820,2422926.0,15670.0,2158394.0,4581320.0,0.5288707184828827,0.47112928151711736
29860,315991.0,1627.0,552332.0,868323.0,0.36390951293470286,0.6360904870652971
29900,39117.0,37.0,33680.0,72797.0,0.5373435718504883,0.46265642814951163
29940,1292986.0,18139.0,1629245.0,2922231.0,0.4424653629367425,0.5575346370632575
29980,310316.0,1761.0,504197.0,814513.0,0.3809834833820946,0.6190165166179055
30020,72764.0,51.0,127034.0,199798.0,0.36418782970800506,0.6358121702919949
30060,20260.0,142.0,53824.0,74084.0,0.27347335457048755,0.7265266454295124
30140,96365.0,873.0,176334.0,272699.0,0.3533749665381978,0.6466250334618022
30220,7347.0,41.0,28560.0,35907.0,0.2046119141114546,0.7953880858885454
30260,1052815.0,6943.0,1125944.0,2178759.0,0.4832177400070407,0.5167822599929593
30280,273774.0,1756.0,442953.0,716727.0,0.38197807533412304,0.618021924665877
30300,47204.0,356.0,79684.0,126888.0,0.3720131139272429,0.6279868860727571
30340,139611.0,2388.0,117531.0,257142.0,0.5429334764449215,0.45706652355507854
30380,23249.0,264.0,58088.0,81337.0,0.28583547463024206,0.7141645253697579
30420,30534.0,322.0,99847.0,130381.0,0.2341905645761269,0.7658094354238731
30460,3696096.0,25673.0,3874309.0,7570405.0,0.4882296257597843,0.5117703742402157
30580,18187.0,305.0,43622.0,61809.0,0.2942451746509408,0.7057548253490592
30620,390152.0,1626.0,623097.0,1013249.0,0.38505046637104995,0.61494953362895
30660,151164.0,1144.0,308760.0,459924.0,0.3286716935841574,0.6713283064158426
30700,783137.0,10077.0,1111105.0,1894242.0,0.4134302797636205,0.5865697202363795
30780,1182407.0,9266.0,1711499.0,2893906.0,0.40858514409244806,0.5914148559075519
30820,363230.0,3393.0,450910.0,814140.0,0.4461517675092736,0.5538482324907265
30860,2390797.0,23237.0,2366886.0,4757683.0,0.5025128828465453,0.4974871171534547
30880,151164.0,1144.0,308760.0,459924.0,0.3286716935841574,0.6713283064158426
30900,401858.0,4783.0,588009.0,989867.0,0.4059717113511209,0.5940282886488791
30940,603976.0,5065.0,1002184.0,1606160.0,0.3760372565622354,0.6239627434377646
30980,130503.0,1028.0,315206.0,445709.0,0.2927986645995481,0.7072013354004518
31020,105053.0,1429.0,101575.0,206628.0,0.5084160907524634,0.49158390924753664
31060,25932.0,329.0,24652.0,50584.0,0.512652222046497,0.4873477779535031
31080,14994890.0,120095.0,8955902.0,23950792.0,0.6260707370344998,0.3739292629655003
31140,11504572.0,89914.0,12627499.0,24132071.0,0.4767337208646535,0.5232662791353465
31180,131427.0,1072.0,335805.0,467232.0,0.2812885247585782,0.7187114752414219
31220,147418.0,1748.0,178106.0,325524.0,0.4528636905420184,0.5471363094579816
31260,44010.0,245.0,97120.0,141130.0,0.3118401473818465,0.6881598526181535
31300,102764.0,0.0,83335.0,186099.0,0.5522007103745856,0.44779928962541443
31340,282407.0,2072.0,634489.0,916896.0,0.30800330680906013,0.6919966931909398
31380,31237.0,364.0,33118.0,64355.0,0.485385750912905,0.514614249087095
31420,2274649.0,23083.0,2348241.0,4622890.0,0.49204047684457125,0.5079595231554287
31460,76130.0,1080.0,114946.0,191076.0,0.3984278506981515,0.6015721493018484
31500,3819991.0,31112.0,3985190.0,7805181.0,0.4894173498346803,0.5105826501653197
31540,1467461.0,18796.0,1064857.0,2532318.0,0.5794931758175711,0.4205068241824289
31580,46309.0,242.0,108178.0,154487.0,0.2997598503433946,0.7002401496566054
31620,395419.0,4625.0,567977.0,963396.0,0.41044285008449277,0.5895571499155072
31660,2354151.0,21726.0,2223175.0,4577326.0,0.5143070430203136,0.4856929569796864
31680,22697.0,202.0,33482.0,56179.0,0.4040121753680201,0.59598782463198
31700,1729473.0,12955.0,1657302.0,3386775.0,0.5106548264942312,0.4893451735057688
31740,92795.0,1423.0,172026.0,264821.0,0.35040650099501175,0.6495934990049883
31820,95656.0,1301.0,106416.0,202072.0,0.4733758264381013,0.5266241735618987
31860,124374.0,2603.0,114573.0,238947.0,0.5205087320619217,0.47949126793807834
31900,636214.0,4554.0,553810.0,1190024.0,0.5346228311361788,0.46537716886382124
31930,2411809.0,29573.0,2925493.0,5337302.0,0.4518779338324869,0.5481220661675131
31940,76683.0,820.0,85479.0,162162.0,0.4728789728789729,0.5271210271210272
31980,244606.0,2662.0,413858.0,658464.0,0.3714796860572484,0.6285203139427517
32000,43669.0,67.0,74156.0,117825.0,0.37062592828347124,0.6293740717165287
32020,1897989.0,11837.0,1932045.0,3830034.0,0.49555408646502874,0.5044459135349713
32100,104820.0,1131.0,88911.0,193731.0,0.5410595103519829,0.4589404896480171
32140,97138.0,1357.0,162414.0,259552.0,0.37425255825422266,0.6257474417457773
32180,155499.0,2399.0,286466.0,441965.0,0.3518355525890059,0.6481644474109941
32220,287712.0,2109.0,488237.0,775949.0,0.37078725534796747,0.6292127446520326
32260,273774.0,1756.0,442953.0,716727.0,0.38197807533412304,0.618021924665877
32280,22070.0,91.0,40390.0,62460.0,0.3533461415305796,0.6466538584694205
32300,425874.0,1529.0,581078.0,1006952.0,0.42293376446940867,0.5770662355305913
32340,17577.0,215.0,28928.0,46505.0,0.37795935920868723,0.6220406407913127
32380,87431.0,522.0,90963.0,178394.0,0.4901005639203112,0.5098994360796888
32460,26001.0,131.0,51178.0,77179.0,0.3368921597843973,0.6631078402156027
32500,147418.0,1748.0,178106.0,325524.0,0.4528636905420184,0.5471363094579816
32540,29078.0,0.0,54994.0,84072.0,0.34587020648967554,0.6541297935103245
32580,435270.0,996.0,222187.0,657457.0,0.66205090218828,0.33794909781172
32620,253500.0,1315.0,374639.0,628139.0,0.40357309449023226,0.5964269055097677
32660,666042.0,6135.0,1026181.0,1692223.0,0.3935899701162317,0.6064100298837682
32700,19520.0,535.0,50345.0,69865.0,0.27939597795748944,0.7206040220425105
32740,267489.0,3114.0,422355.0,689844.0,0.38775288326056323,0.6122471167394368
32780,1327209.0,14270.0,1719649.0,3046858.0,0.4355992304203215,0.5644007695796784
32820,2980007.0,17846.0,3722373.0,6702380.0,0.44461922481267846,0.5553807751873215
32860,56993.0,1163.0,57727.0,114720.0,0.4968009065550907,0.5031990934449093
32900,151570.0,1166.0,143885.0,295455.0,0.5130053646071314,0.48699463539286864
32940,342584.0,2126.0,398766.0,741350.0,0.4621083159101639,0.5378916840898361
32980,495733.0,5526.0,837618.0,1333351.0,0.37179482371858574,0.6282051762814143
33020,19412.0,113.0,30884.0,50296.0,0.3859551455384126,0.6140448544615874
33060,280132.0,2443.0,531796.0,811928.0,0.3450207407553379,0.654979259244662
33100,6483819.0,18021.0,3954992.0,10438811.0,0.6211261991427951,0.3788738008572049
33180,177625.0,830.0,278036.0,455661.0,0.3898183079087304,0.6101816920912696
33220,131641.0,1269.0,293200.0,424841.0,0.3098594533013527,0.6901405466986472
33260,344696.0,2819.0,612353.0,957049.0,0.36016546697191054,0.6398345330280895
33300,408340.0,5254.0,784408.0,1192748.0,0.3423522822926553,0.6576477177073448
33340,4376758.0,49625.0,4602726.0,8979484.0,0.48741753980518254,0.5125824601948175
33420,12097.0,86.0,35768.0,47865.0,0.25273164107385354,0.7472683589261464
33460,8039745.0,117576.0,7626812.0,15666557.0,0.5131788050175926,0.48682119498240745
33500,351867.0,3878.0,474886.0,826753.0,0.4256011166575749,0.5743988833424252
33540,145122.0,6999.0,111108.0,256230.0,0.5663739608945089,0.43362603910549113
33580,18497.0,0.0,31524.0,50021.0,0.3697846904300194,0.6302153095699806
33620,189088.0,706.0,398801.0,587889.0,0.32163894884918753,0.6783610511508125
33660,355499.0,1585.0,458234.0,813733.0,0.43687425728095086,0.5631257427190491
33700,354927.0,3398.0,382045.0,736972.0,0.4816017433498152,0.5183982566501848
33740,1196126.0,7572.0,1353607.0,2549733.0,0.4691181390365187,0.5308818609634812
33780,1712937.0,19246.0,1565122.0,3278059.0,0.5225461164670923,0.47745388353290774
33860,4366475.0,30366.0,3776237.0,8142712.0,0.5362433302319916,0.4637566697680085
33940,26916.0,656.0,60617.0,87533.0,0.3074954588555173,0.6925045411444827
33980,47941.0,0.0,109572.0,157513.0,0.30436217962961787,0.6956378203703821
34060,91585.0,1151.0,121517.0,213102.0,0.42977072012463513,0.5702292798753649
34100,3851097.0,31293.0,4057634.0,7908731.0,0.4869424690256882,0.5130575309743118
34140,39685.0,999.0,39689.0,79374.0,0.49997480283216167,0.5000251971678383
34180,244606.0,2662.0,413858.0,658464.0,0.3714796860572484,0.6285203139427517
34220,18250.0,5.0,43211.0,61461.0,0.29693626852800964,0.7030637314719904
34260,29525.0,429.0,61888.0,91413.0,0.3229846958310087,0.6770153041689912
34300,49538.0,309.0,146107.0,195645.0,0.2532035063507884,0.7467964936492116
34340,54409.0,29.0,103321.0,157730.0,0.34495023140810244,0.6550497685918976
34380,63683.0,666.0,56165.0,119848.0,0.531364728656298,0.46863527134370203
34420,14571.0,65.0,29327.0,43898.0,0.3319285616656795,0.6680714383343205
34460,4156374.0,29622.0,3404828.0,7561202.0,0.5496975216374328,0.4503024783625672
34500,3819991.0,31112.0,3985190.0,7805181.0,0.4894173498346803,0.5105826501653197
34540,543892.0,4790.0,818981.0,1362873.0,0.3990775369385115,0.6009224630614884
34580,130994.0,2070.0,122796.0,253790.0,0.5161511485874148,0.4838488514125852
34620,1169987.0,7940.0,1062153.0,2232140.0,0.524154846918204,0.4758451530817959
34660,27594.0,236.0,45796.0,73390.0,0.3759912794658673,0.6240087205341327
34700,48211.0,371.0,42184.0,90395.0,0.5333370208529232,0.4666629791470767
34740,217708.0,1131.0,161486.0,379194.0,0.5741335569655638,0.4258664430344362
34780,54328.0,0.0,70680.0,125008.0,0.434596185844106,0.565403814155894
34820,292403.0,1433.0,477643.0,770046.0,0.3797214711848383,0.6202785288151617
34860,35060.0,387.0,70829.0,105889.0,0.33110143640982537,0.6688985635901746
34900,175681.0,2471.0,99113.0,274794.0,0.6393189079819792,0.3606810920180208
34940,241046.0,1400.0,432403.0,673449.0,0.35792762332411215,0.6420723766758879
34980,2353633.0,12399.0,3363769.0,5717402.0,0.4116612755233933,0.5883387244766067
35020,695755.0,6471.0,803678.0,1499433.0,0.4640120632265663,0.5359879367734337
35060,37209.0,109.0,43692.0,80901.0,0.45993251010494307,0.5400674898950569
35100,197965.0,419.0,334734.0,532699.0,0.3716263781234806,0.6283736218765194
35140,28749.0,210.0,44039.0,72788.0,0.39496895092597684,0.6050310490740232
35220,425874.0,1529.0,581078.0,1006952.0,0.42293376446940867,0.5770662355305913
35260,310316.0,1761.0,504197.0,814513.0,0.3809834833820946,0.6190165166179055
35300,1054389.0,15567.0,725179.0,1779568.0,0.592497167851973,0.40750283214802696
35380,4566339.0,35279.0,4254849.0,8821188.0,0.5176557851391446,0.4823442148608555
35420,86826.0,1061.0,112988.0,199814.0,0.4345341167285576,0.5654658832714424
35440,495733.0,5526.0,837618.0,1333351.0,0.37179482371858574,0.6282051762814143
35460,15929.0,93.0,41670.0,57599.0,0.2765499401031268,0.7234500598968732
35500,212459.0,1208.0,359037.0,571496.0,0.37175938239287765,0.6282406176071224
35580,419375.0,4661.0,564547.0,983922.0,0.42622789204835343,0.5737721079516466
35620,33089177.0,328365.0,21470888.0,54560065.0,0.6064724629635247,0.3935275370364753
35660,171408.0,1154.0,211552.0,382960.0,0.44758721537497387,0.5524127846250261
35700,482520.0,11061.0,152372.0,634892.0,0.7600032761477543,0.23999672385224574
35740,2079691.0,17610.0,2427433.0,4507124.0,0.4614230715640395,0.5385769284359605
35820,666417.0,7205.0,1196723.0,1863140.0,0.35768487606943117,0.6423151239305688
35840,775170.0,6560.0,933193.0,1708363.0,0.45375016902145504,0.546249830978545
35860,18584.0,47.0,33201.0,51785.0,0.35886839818480254,0.6411316018151975
35900,49026.0,8.0,113024.0,162050.0,0.30253625424251773,0.6974637457574823
35940,83034.0,790.0,115804.0,198838.0,0.4175962341202386,0.5824037658797614
35980,330678.0,6218.0,239736.0,570414.0,0.5797157853769368,0.42028421462306326
36020,97490.0,1484.0,93658.0,191148.0,0.5100236465984472,0.4899763534015527
36100,1897989.0,11837.0,1932045.0,3830034.0,0.49555408646502874,0.5044459135349713
36140,106964.0,1291.0,134141.0,241105.0,0.44364073743804566,0.5563592625619543
36220,45494.0,378.0,125624.0,171118.0,0.26586332238572213,0.7341366776142779
36260,474468.0,7324.0,1189080.0,1663548.0,0.2852144933599752,0.7147855066400248
36340,40712.0,467.0,69668.0,110380.0,0.36883493386483057,0.6311650661351694
36380,23664.0,131.0,36280.0,59944.0,0.39476845055385024,0.6052315494461498
36420,1529999.0,6718.0,2665773.0,4195772.0,0.3646525597673086,0.6353474402326914
36460,62628.0,1094.0,89527.0,152155.0,0.41160658538989847,0.5883934146101015
36500,337256.0,5848.0,239341.0,576597.0,0.5849076564741058,0.4150923435258942
36540,4625716.0,57019.0,6001649.0,10627365.0,0.43526462109845665,0.5647353789015434
36580,81992.0,1734.0,96379.0,178371.0,0.45967113488179134,0.5403288651182087
36620,22551.0,328.0,66647.0,89198.0,0.25281956994551447,0.7471804300544855
36700,128801.0,170.0,61420.0,190221.0,0.6771124113531103,0.32288758864688966
36740,7215829.0,53307.0,6991890.0,14207719.0,0.5078808920700079,0.49211910792999214
36780,518282.0,5715.0,502554.0,1020836.0,0.5077034900806789,0.492296509919321
36820,18456.0,143.0,32980.0,51436.0,0.358814837856754,0.641185162143246
36830,677869.0,6417.0,777029.0,1454898.0,0.46592200965291036,0.5340779903470896
36840,2354151.0,21726.0,2223175.0,4577326.0,0.5143070430203136,0.4856929569796864
36860,359786.0,3506.0,600338.0,960124.0,0.37472868087871986,0.6252713191212802
36900,169036.0,3275.0,433860.0,602896.0,0.2803733977336058,0.7196266022663942
36940,41441.0,725.0,52462.0,93903.0,0.44131710381989925,0.5586828961801007
36980,559517.0,6519.0,845914.0,1405431.0,0.39811061517783514,0.6018893848221649
37020,81541.0,639.0,86683.0,168224.0,0.48471680616321094,0.515283193836789
37060,250678.0,2338.0,435637.0,686315.0,0.3652521072685283,0.6347478927314717
37080,56371.0,0.0,54298.0,110669.0,0.5093657663844438,0.4906342336155563
37100,835049.0,10235.0,722621.0,1557670.0,0.5360885168232039,0.4639114831767961
37120,24359.0,188.0,65016.0,89375.0,0.27254825174825176,0.7274517482517483
37140,393011.0,3769.0,770092.0,1163103.0,0.3378987071652296,0.6621012928347705
37220,28781.0,332.0,48818.0,77599.0,0.3708939548190054,0.6291060451809946
37260,310597.0,3081.0,525916.0,836513.0,0.37129966898302835,0.6287003310169716
37300,207318.0,1438.0,427351.0,634669.0,0.32665531166639616,0.6733446883336038
37340,577919.0,4470.0,766990.0,1344909.0,0.429708627126445,0.570291372873555
37420,7318.0,67.0,42250.0,49568.0,0.14763557133634603,0.8523644286636539
37460,259514.0,1886.0,416085.0,675599.0,0.3841243104267472,0.6158756895732528
37500,632042.0,5504.0,989330.0,1621372.0,0.3898192395082683,0.6101807604917316
37540,425874.0,1529.0,581078.0,1006952.0,0.42293376446940867,0.5770662355305913
37580,68250.0,383.0,195564.0,263814.0,0.258704996702222,0.741295003297778
37620,315975.0,3651.0,439447.0,755422.0,0.4182761423416316,0.5817238576583684
37660,16607.0,230.0,24953.0,41560.0,0.39959095283926854,0.6004090471607315
37740,38598.0,497.0,63233.0,101831.0,0.3790397815989237,0.6209602184010763
37780,8392.0,22.0,7100.0,15492.0,0.541698941389104,0.45830105861089593
37860,373272.0,2529.0,747428.0,1120700.0,0.33307040242705455,0.6669295975729455
37900,1127458.0,9122.0,1449350.0,2576808.0,0.4375405540498167,0.5624594459501834
37940,125500.0,1217.0,254473.0,379973.0,0.33028662562866307,0.6697133743713369
37980,12212004.0,78547.0,8281722.0,20493726.0,0.5958898835672928,0.4041101164327073
38060,2982247.0,23369.0,3654563.0,6636810.0,0.44934946156361266,0.5506505384363873
38100,21293.0,173.0,79399.0,100692.0,0.21146665077662574,0.7885333492233743
38180,24945.0,0.0,50038.0,74983.0,0.33267540642545645,0.6673245935745435
38220,4573206.0,36668.0,5255401.0,9828607.0,0.46529543810226615,0.5347045618977339
38240,84752.0,51.0,162124.0,246876.0,0.34329784993275975,0.6567021500672402
38260,267489.0,3114.0,422355.0,689844.0,0.38775288326056323,0.6122471167394368
38300,6035772.0,54822.0,6980335.0,13016107.0,0.4637156102051097,0.5362843897948902
38340,227792.0,4472.0,78578.0,306370.0,0.7435192740803603,0.25648072591963966
38380,35739.0,88.0,50768.0,86507.0,0.41313419723259387,0.5868658027674061
38420,244606.0,2662.0,413858.0,658464.0,0.3714796860572484,0.6285203139427517
38460,363230.0,3393.0,450910.0,814140.0,0.4461517675092736,0.5538482324907265
38500,273774.0,1756.0,442953.0,716727.0,0.38197807533412304,0.618021924665877
38540,62143.0,920.0,97248.0,159391.0,0.3898777220796657,0.6101222779203342
38580,169616.0,1963.0,220013.0,389629.0,0.43532693921653676,0.5646730607834632
38620,25907.0,0.0,62790.0,88697.0,0.2920842869544629,0.707915713045537
38700,320626.0,3361.0,643026.0,963652.0,0.3327196954917335,0.6672803045082665
38740,539291.0,4925.0,1019077.0,1558368.0,0.3460613924310561,0.653938607568944
38780,19792.0,193.0,29148.0,48940.0,0.40441356763383735,0.5955864323661626
38820,86555.0,1603.0,90552.0,177107.0,0.4887158610331607,0.5112841389668392
38840,280132.0,2443.0,531796.0,811928.0,0.3450207407553379,0.654979259244662
38860,2090845.0,22376.0,2281292.0,4372137.0,0.47822037598547346,0.5217796240145265
38900,7100926.0,79011.0,6610918.0,13711844.0,0.5178680562585164,0.48213194374148366
38920,303154.0,2047.0,414764.0,717918.0,0.42226828133575145,0.5777317186642486
38940,213055.0,1550.0,319153.0,532208.0,0.40032280612091514,0.5996771938790849
39020,69955.0,590.0,86315.0,156270.0,0.4476547001983746,0.5523452998016254
39060,125062.0,1713.0,175527.0,300589.0,0.41605647578587374,0.5839435242141263
39140,163587.0,2733.0,290602.0,454189.0,0.36017384833186183,0.6398261516681382
39220,90831.0,1129.0,129487.0,220318.0,0.41227226100454795,0.587727738995452
39260,17044.0,290.0,48414.0,65458.0,0.26038070212960984,0.7396192978703902
39300,5889877.0,76715.0,5514503.0,11404380.0,0.5164574488047575,0.48354255119524253
39340,112030.0,2792.0,621542.0,733572.0,0.15271847889505052,0.8472815211049495
