metro_name,cbsa_id,ratio_of_public_transport,median_income,pctg_below_poverty_line,enrolled_in_school,sqmi,hse_units,avg_fam_sz,pop_sqmi,pct_dem,pct_repub,latitude,longitude,au3
"Cheyenne, WY",16940.0,-0.17176055751284144,-0.028414230521386252,-0.6354014423365014,-0.24686741907443313,0.3395824184455934,-0.18939986771478967,0.42247772005598383,-0.44466149308904934,-0.6324289207759595,0.6324289207759585,0.5712042131379803,-0.9211627146394854,0.29566458804350987
"Chico, CA",17020.0,0.11265828149551839,-0.4673032139528199,0.503764490139298,-0.035220059727968614,-0.07478635940792397,0.0035464352037387096,0.4554587946190493,0.07150848424222365,0.28106903198659594,-0.28106903198659644,0.20947135477710058,-2.1458998869459514,1.1109088975832375
"Chillicothe, OH",17060.0,-0.18821899311721266,1.3794057842168985,0.393012246704151,-0.0881854384445237,-0.4783573205902718,-0.21836986324446378,0.42247772005598383,-0.02693630524879233,0.16714250709369807,-0.1671425070936996,0.26538853963753434,0.6929892215119416,0.24014107648742875
"Clarksdale, MS",17260.0,0.575168029128771,-1.4623821528887453,0.0,-0.252925479455322,-0.5234186231283693,-0.29278449212727836,0.7275526597643388,-0.3877231553834347,2.4215072006414835,-2.421507200641485,-0.6966363672504934,0.11859638894782977,-2.1842923317737943
"Clarksville, TN-KY",17300.0,-0.36925867694604303,0.6872675440273792,-0.09746197422292945,0.31071007001453177,0.15695865391824,-0.33038903768371847,-2.009876528970092,-0.626119186150868,1.047830121024867,-1.0478301210248675,-0.2633514329160885,0.3743094809975181,-1.6278031679408984
"Clearlake, CA",17340.0,-0.21579164850700192,0.01565176520410542,0.7727342241960838,-0.26754250111729894,-0.2173806941869728,-0.20671775053683444,0.4142324514152173,-0.36750206348798276,0.9713264437282705,-0.9713264437282715,0.17231797428624246,-2.226246032943705,1.0525714269086959
"Cleveland, MS",17380.0,-0.393345771000197,0.5393391423011424,0.0,-0.27127388881745096,-0.3910971826756705,-0.28136235532835224,0.5873830928713107,-0.4265689371825923,2.1887077035570437,-2.1887077035570446,-0.6966363672504934,0.11859638894782977,-0.6854024667147551
"Cleveland, TN",17420.0,-0.4733464927458217,-1.2952855638965735,0.5354079882636257,-0.22080215149195082,-0.44526260713173094,-0.15830433727134344,0.44721352597828273,0.16995327373323965,0.2694722185787432,-0.26947221857874476,-0.5184215733971888,0.5544223442425423,-1.8788663054819215
"Clewiston, FL",17500.0,6.4441974434337865,2.6650286051348484,0.0,4.120057638866834,-0.2746218355072099,-0.2796410204965434,0.8594769580166006,-0.44785429707254176,0.09667883313279428,-0.09667883313279531,-2.062485135263391,0.8209423690895206,0.9008242760971977
"Clinton, IA",17540.0,-0.07613256832591155,2.129152761135016,0.0,0.03544763203687588,-0.4713323832724924,-0.2546607585345234,0.39774191413368454,-0.2578824600547433,0.18507808761175978,-0.1850780876117603,0.7219530267210804,0.1158344627355341,0.07589725711291456
"Coeur d'Alene, ID",17660.0,-0.24218108784885067,-0.4483433765484712,-0.42971870452837085,-0.2585661180604157,-0.22576304788080895,-0.11024982580276807,0.4554587946190493,-0.06578208704794998,-0.9628646728312962,0.9628646728312957,1.8129915705311594,-1.7894035658554344,0.3147615745304434
"Coldwater, MI",17740.0,-0.3227065410153378,-0.4781374067553048,0.0,-0.2298801676768538,-0.5495868222087843,-0.257768917785482,0.5049304064636472,-0.16263047454721977,-0.2287671479978007,0.22876714799779968,0.7442679833414428,0.5109370089127566,-1.5930567517915073
"College Station-Bryan, TX",17780.0,0.7861568198941861,1.578067377239387,2.0384741491691942,-0.07854481030094021,0.11231564887367046,0.0006926432457397798,0.5626472869490119,-0.05567154110022398,-0.7901606482910298,0.7901606482910288,-1.2507858902123397,-0.3266035761119341,-0.14913892012064733
"Colorado Springs, CO",17820.0,0.13046700307692158,-0.1293597384599239,-0.6037579442121734,-0.26439550390326017,0.3399966149833024,0.5947238999095975,0.5296662123859465,0.6520666752405936,0.47520914149364357,-0.4752091414936451,0.20745636384798005,-0.9037027158125244,0.24739364638727515
"Columbia, MO",17860.0,-0.29497870793580533,-0.520119903864934,0.5354079882636257,-0.27218132746048407,-0.05241154445999353,-0.33038903768371847,-2.009876528970092,-0.626119186150868,-0.10099088144757382,0.10099088144757228,0.14090415982205978,-0.0021211559638855924,0.6273063265120735
"Columbia, SC",17900.0,-0.12225670955650253,3.8406426991352585,-0.1449272214094212,0.5976857259964587,0.809793911685102,0.824612696526178,0.4884398691821144,0.4392130763410996,0.6058316742963078,-0.6058316742963089,-0.709340229702781,0.8035606028836764,0.024691121146768785
"Columbus, GA-AL",17980.0,-0.15751885866080656,-0.6246073594504379,0.3771904976419869,-0.263429989187073,0.39314500239627503,0.11637052532345464,0.5214209437451799,0.17474247970847828,0.6380989272064236,-0.638098927206425,-1.006497174289474,0.5698705425507982,0.17157808995425472
"Columbus, IN",18020.0,-0.33816328570195836,-0.7221150946728024,-0.6037579442121734,-0.28190181020465443,-0.5946194180561495,-0.21505960395252363,0.4801946005413482,0.37163205869051025,-0.5656708431748583,0.5656708431748573,0.24721857160537605,0.4558250912473228,-1.0055067457930758
"Columbus, MS",18060.0,-0.31908962576341077,0.07638574985649701,0.0,-0.2474264012785415,-0.550771998440447,-0.23785509478186306,0.5049304064636472,-0.009908017336832792,0.4067583479245598,-0.4067583479245598,-0.8251552926833334,0.2764491807568745,0.2584320252148536
"Columbus, OH",18140.0,0.354097022976672,-1.36852054024414,-0.2240359667202406,0.15562517616560548,1.2264838305321182,-0.33038903768371847,-2.009876528970092,-0.626119186150868,0.582822882002616,-0.582822882002617,0.379580182221942,0.7027554921274916,0.2939251644396598
"Concord, NH",18180.0,-0.3639904351072965,-0.5801246640017738,-1.1100539142014176,-0.2623846198702989,-0.37093278291412835,-0.1089814738214352,0.4142324514152173,0.18857796363694537,1.0293291533677855,-1.0293291533677875,0.9363898291029003,1.534366790938082,0.833652220536579
"Connersville, IN",18220.0,-0.36905292984953864,0.21243820947231765,0.0,-0.19863887007451075,-0.6743337972639707,-0.2924151368799672,0.4059871827744511,-0.025872037254294843,0.08210585663388566,-0.08210585663388668,0.3112846222100552,0.5040548801103129,0.6819015322260276
"Cookeville, TN",18260.0,-0.49457284956083686,-0.33052152982144734,0.4246557448284787,-0.25666775641919043,-0.28811808110721704,-0.16306414168480687,0.4142324514152173,-0.13815231067377792,-0.037851406426087114,0.037851406426086094,-0.2984708372398637,0.46151433723947655,0.1336876445615057
"Coos Bay, OR",18300.0,-0.433064034741578,0.28046443928022796,0.15568601077169283,0.7921788652350258,-0.10210692707345055,-0.22378823503285003,0.28230815316295543,-0.4180547932266126,0.38858235254755996,-0.388582352547562,0.9555890160930542,-2.3430342365149164,0.714733081603943
"Corinth, MS",18420.0,-0.24082016839922596,-0.024351408220454396,0.0,-0.15813080904951385,-0.5979698989601926,-0.27088451354849535,0.44721352597828273,-0.13495950669028553,-1.199230043141433,1.1992300431414316,-0.5612789225935421,0.24583966147879463,0.17067324710865026
"Cornelia, GA",18460.0,-0.47055345739829585,1.4245135292503215,0.0,-0.07851214250979102,-0.6481286895811856,-0.2671596007241964,0.5296662123859465,0.1949635716039303,-2.1503892613952247,2.150389261395223,-0.6492457448395339,0.6312644884638059,0.1748752842617484
"Corning, NY",18500.0,-0.17447980642715788,-0.668256655452757,-0.556292697025682,-0.26477299837876195,-0.18675065517559225,-0.16008490832206074,0.42247772005598383,-0.25096471809050974,-0.4958564709869425,0.495856470986941,0.8384944576040578,1.0987545299872992,-1.0371891989720288
"Cortland, NY",18660.0,-0.09064673976284726,0.07815672367998014,0.0,-0.26974213238801115,-0.5569029273897059,-0.2586888214202948,0.43072298869675,-0.10249933285811265,0.7851555731548916,-0.7851555731548931,0.8303370119926585,1.1916061860846026,-0.7532609872762592
"Corvallis, OR",18700.0,0.5135204610924886,-0.7112809018703175,0.6461602316987728,-0.2605443343022278,-0.48445544189297945,-0.20409393448753874,0.3565155709298529,0.0449017843797869,-0.19644943001402962,0.1964494300140286,1.2090559992685268,-2.2594981901530526,0.5198605066854796
"Coshocton, OH",18740.0,-0.38852124927517145,-1.3434143819229971,0.0,-0.267927255101945,-0.5298407199407702,-0.2727382587519819,0.44721352597828273,-0.2802320879391902,-0.17664769085147183,0.1766476908514703,0.4488695464210113,0.735159458430628,0.550070332710792
"Crawfordsville, IN",18820.0,-0.5237971108604255,-0.9399448749612258,0.0,-0.2731831397223926,-0.5552830498412394,-0.27277310358663387,0.4142324514152173,-0.22489015222532172,1.1437560952950383,-1.1437560952950392,0.3978213448964584,0.4056969355070956,0.48975256201194617
"Crescent City, CA",18860.0,-0.4704171587175841,-0.6827369708330013,0.0,-0.26749894406243335,-0.34692988850609374,-0.2914116056419895,0.5049304064636472,-0.47605739892672466,0.04294543784981965,-0.042945437849820675,0.6882920172634697,-2.3383477439133533,0.7536567349217745
"Crestview-Fort Walton Beach-Destin, FL",18880.0,-0.3072014010616469,-0.32635453258972236,-0.7461536857716484,-0.264417282430693,0.06072152371606176,-0.33038903768371847,-2.009876528970092,-0.626119186150868,-1.6698901870644296,1.669890187064429,-1.3028726207635069,0.4046211454879976,0.9022127224717962
"Crossville, TN",18900.0,-0.3302199445552117,0.04034122380207593,0.0,0.07784316543938159,-0.48173240722922833,-0.23229734365486882,0.23283654131835763,-0.19030144240415395,0.8914683098852162,-0.8914683098852176,-0.40719290578746364,0.5368276887057098,-0.5305159502590419
"Cullman, AL",18980.0,-0.4808762318479504,-0.2211378524886666,0.6303384826366092,-0.199934692456762,-0.4529395964247159,-0.2012749873641918,0.44721352597828273,-0.05939647908096514,-2.151525898369736,2.1515258983697354,-0.673344948727626,0.41876668649421306,0.5691057435376133
"Cumberland, MD-WV",19060.0,-0.2165506666248145,0.22733522457573443,0.09239901452303699,-0.24467867706743732,-0.452057890923652,-0.16888322907169112,0.34827030228908634,0.09811518410466041,-0.7711140692040861,0.7711140692040851,0.28631793898737523,0.9897540947754233,0.32181196022117575
"Dalton, GA",19140.0,-0.46951708263373004,0.6808086983182055,0.6145167335744451,-0.22774950174301212,-0.5010356062688011,-0.13568307061526402,0.7193073911235727,0.5605396277138113,-1.2206515628745183,1.2206515628745174,-0.6067138829440153,0.5670076238060987,0.4141030495080154
"Danville, KY",19220.0,-0.4713138451186718,0.9306201823601181,0.0,-0.04653400472930511,-0.5496360336786111,-0.2497894506501736,0.3894966454929184,-0.08121397296816324,-0.49834673900037146,0.49834673900037096,-0.0822455889319202,0.5263515430435438,0.0699574706702203
"Danville, VA",19260.0,0.18610153777588417,-0.5995012011292948,0.6461602316987728,-0.25839914935009756,-0.34348098466239696,-0.14311547384653597,0.3565155709298529,-0.07110342702043733,-0.7615832751723164,0.7615832751723154,-0.24373822169806056,0.9154406425629955,0.3418213369380036
"Daphne-Fairhope-Foley, AL",19300.0,-0.3779360888500242,0.554027807542973,-0.6354014423365014,-0.2564608604085789,-0.08981636248420062,0.032209796188475213,0.4059871827744511,-0.03332191321577709,-1.4166521762957993,1.4166521762957978,-1.263564415763921,0.34526388231182337,0.7067362128318857
"Davenport-Moline-Rock Island, IA-IL",19340.0,-0.10521734157908312,-0.797016869913059,-0.6037579442121734,-0.26952434711368317,0.18635840618394997,0.25190299418588,0.42247772005598383,0.24711270333430624,0.529033733321388,-0.5290337333213896,0.6461597581169857,0.12625645298177224,-1.7604393863173486
"DeRidder, LA",19760.0,-0.3274109073689283,-0.05487466294283988,0.0,-0.23247907195050055,-0.28446002851675634,-0.2779824063671081,0.5296662123859465,-0.4632861829927551,-1.742839997867856,1.7428399978678546,-1.3815317475480906,-0.08761792111429884,-0.4989927515477722
"Decatur, AL",19460.0,-0.4346619710541125,0.6911220164667248,-0.4771839517148626,-0.1760472776175591,-0.22278165300046704,-0.09894267695819355,0.44721352597828273,-0.004054543367096661,-0.6932312809399656,0.693231280939964,-0.673344948727626,0.41876668649421306,-5.663416530323551
"Decatur, IL",19500.0,0.09649700426212067,0.20347916542410893,0.18732950889602049,0.02138959257900733,-0.5223523746154547,-0.15450973477774047,0.37300610821138563,0.38014620264649,0.45075425822268694,-0.450754258222688,0.36780477092615904,0.23768488040205416,0.256525812744407
"Decatur, IN",19540.0,-0.4773273474763163,-0.16727941326862125,0.0,-0.060693677315193366,-0.6231497676882521,-0.2850419698676036,0.8017600775312363,-0.08759958093514808,0.366826976766649,-0.36682697676665,0.4833779546730563,0.5322252101818279,0.43103641541345916
"Defiance, OH",19580.0,-0.40855603310938793,-0.7263862668353206,0.0,-0.21247912425805135,-0.5927165745561789,-0.272097113794385,0.4389682573375166,-0.12484896074255954,-0.29070202377398696,0.2907020237739859,0.6314984081005623,0.5606092345972729,0.4447432838238318
"Del Rio, TX",19620.0,-0.4232161197134793,0.6181995649115376,0.0,0.3200312797557676,0.5627400302869761,-0.2653999365742703,0.8759674952981334,-0.545766952566309,0.6479004712655361,-0.6479004712655366,-1.474800745146163,-0.6722329543496736,-0.4408198899232889
"Deltona-Daytona Beach-Ormond Beach, FL",19660.0,-0.0732795551944761,0.9448921478787762,-0.12910547234725708,1.3593352766398479,-0.054933632288618424,-0.33038903768371847,-2.009876528970092,-0.626119186150868,0.6160816699820845,-0.6160816699820855,-1.6133511782377246,0.7795288443339284,0.899032085251384
"Des Moines-West Des Moines, IA",19780.0,0.22240993272853002,-1.2144458176011088,-1.1416974123257453,-0.2656840667763672,0.7321095056076374,0.5065943441077552,0.5214209437451799,0.41473491246765776,0.42464094159325394,-0.42464094159325444,0.6117913659949137,-0.08781771068927409,-2.475985049147463
"Dickinson, ND",19860.0,-0.5278790351425521,1.6848466813023397,0.0,9.186922789970668,0.2599828660007013,-0.33038903768371847,-2.009876528970092,-0.626119186150868,0.452539144234451,-0.4525391442344525,1.6184547659908202,-0.7749445552954849,-0.11767300722081447
"Dodge City, KS",19980.0,-0.5349145858048239,0.9636436354215385,0.0,1.7912760707235962,-0.3118503124312042,-0.2885578136839906,0.8842127639388996,-0.4622219149982576,-1.1293604324345363,1.1293604324345359,-0.027489241842664405,-0.5375820991157801,-1.1627044426895758
"Dover, DE",20100.0,0.12272784575145376,-2.0496162377695883,-0.9360146745176151,-0.26401800942775844,-0.5173122999140239,-0.10271985703447052,0.5379114810267126,0.8154318123959552,0.4911743618210417,-0.49117436182104274,0.2102983079306521,1.2224001265088138,0.5416943884590352
"DuBois, PA",20180.0,-0.4265966168610959,0.0014839746162404856,-0.11328372328509355,-0.029303559775392906,-0.2893483678528877,-0.19573465865452355,0.34827030228908634,-0.24990045009601228,-0.5537768497135557,0.5537768497135557,0.4969978548570272,0.9808142797167224,-0.29036620758486414
"Dublin, GA",20140.0,-0.5049782288963929,-0.5114733846091046,0.0,-0.242228592731248,-0.21817627961583985,-0.24157652312269684,0.5049304064636472,-0.34994164157877444,-0.10739632178709767,0.10739632178709715,-1.070881957831482,0.6896008488667562,0.38448175604395335
"Dubuque, IA",20220.0,-0.07116515357623393,-1.9163765012851819,-1.1100539142014176,-0.2559889923142017,-0.5097624402514249,-0.1946649222307071,0.4554587946190493,0.18219235566996062,1.2655587452937922,-1.2655587452937933,0.8220231207184343,0.11237729807552205,-1.6893741980950951
"Duluth, MN-WI",20260.0,0.4511750046140643,-0.5104316353011734,-0.1449272214094212,-0.1915935164500019,3.8433939596016353,0.16280126749724674,0.33177976500755363,-0.4600933790092626,0.4658857592953274,-0.4658857592953284,1.565549114502163,0.04851196243836712,0.37111983787038305
"Dumas, TX",20300.0,-0.4967678463471474,0.4284970159372579,0.0,1.671657508798975,-0.3895306175528499,-0.302927823494476,0.8512316893758345,-0.4978748928139229,-0.7604634555289542,0.7604634555289522,-0.359165912804035,-0.7169433730073296,-1.0001279912630086
"Duncan, OK",20340.0,-0.44978836854746,-0.7399290078384267,0.0,-0.2592557714291208,-0.3970230638339842,-0.2584065782596136,0.42247772005598383,-0.3573915175402568,-1.5970796324069894,1.5970796324069882,-0.6160460401543342,-0.41841530185744463,-0.3763929467054841
"Durango, CO",20420.0,-0.0038346245626420315,-0.6574224626502722,0.0,-0.2464572568077822,-0.06558381455030748,-0.2402802952736424,0.34827030228908634,-0.46541471898174996,1.0336700147772642,-1.0336700147772653,-0.12459344005949634,-1.125210076234574,0.6459778260783224
"Durant, OK",20460.0,-0.40821271418836497,-3.1608502245398475,0.0,-0.22001086499522596,-0.3755750649011257,-0.26214194453430817,0.4389682573375166,-0.3871910213861859,-1.0686467668060773,1.0686467668060757,-0.7340862095341468,-0.3168182779178143,-0.8333960950586371
"Durham-Chapel Hill, NC",20500.0,1.5478471918449588,0.2016040166698327,0.2822600032690034,-0.17513257946538172,0.20107673661798997,0.44581449902426884,0.4554587946190493,0.854277594195113,0.8393274401101156,-0.8393274401101166,-0.43783270670395125,0.93858110542277,-0.06262656118146767
"Dyersburg, TN",20540.0,-0.5240286869559934,-0.39563086156715016,0.0,-0.26322672293103355,-0.5466423359308126,-0.27218771036448025,0.4389682573375166,-0.24138630614003254,-0.9119376881970818,0.9119376881970812,-0.33837360877832756,0.20324979326966747,-0.1662653850809259
"Eagle Pass, TX",20580.0,-0.36223741477644666,-0.23624321745366966,0.0,-0.2545080524487717,-0.2330012349011714,-0.2695429874143933,1.164551897724956,-0.40262290730639927,2.797826277779714,-2.797826277779715,-1.6969911917319498,-0.6049024039231126,-0.35357095950045553
"East Stroudsburg, PA",20700.0,2.1918596394399645,-0.01914266168079817,-0.556292697025682,-0.23203987164727252,-0.509508180990653,-0.050379430903698945,0.6038736301528436,0.8377814402804024,0.8873754069829013,-0.8873754069829028,0.5294257365989106,1.2234232247718764,0.7910081594727564
"Easton, MD",20660.0,-0.36900551673988463,0.1549336476745129,0.0,0.13717513367545678,-0.6514873723968665,-0.26217330488549495,0.29879869044448815,0.01137734255311661,0.298681160485723,-0.2986811604857236,0.13976139453701883,1.1809368373169669,1.0239584079716386
"Eau Claire, WI",20740.0,-0.13388589549607388,0.5491315857956961,-0.27150121390673204,-0.28070036144127863,-0.07096426858470714,-0.08878889214060029,0.4059871827744511,-0.11739908478107729,0.8448022158361392,-0.8448022158361402,1.309739279941991,0.10220047086084681,-0.1719408774450809
"Edwards, CO",20780.0,2.906366514854847,0.41401670055701356,0.0,-0.19100912596388858,-0.06877435817741338,-0.33038903768371847,-2.009876528970092,-0.626119186150868,1.3456538704114585,-1.34565387041146,0.33942695158266784,-1.05073979286494,1.1486589457566032
"Effingham, IL",20820.0,-0.4081225189639853,2.057584583680139,0.0,0.4887204937410459,-0.5657281843119835,-0.2796201135957522,0.4884398691821144,-0.24670764611251988,-1.6237925008153162,1.6237925008153151,0.20291359801439332,0.2674813366112805,0.33843891756877287
"El Campo, TX",20900.0,-0.3693378478855158,-0.14175655522430572,0.0,-0.27632287742728706,-0.3137777616660883,-0.27071028937523534,0.6450999733566756,-0.4255046691880949,-0.9034006898663072,0.9034006898663056,-1.5995877934668463,-0.2713218738992666,-0.12360415464749416
"El Centro, CA",20940.0,-0.014488555973685138,-0.15873706894358502,0.6936254788852645,-0.06222543374463321,1.0748468881723898,-0.13502450324034118,1.0903444799580586,-0.41911906122111003,1.9344172932192747,-1.9344172932192758,-0.9547414075500952,-1.6354159339007188,0.9512986606138606
"El Paso, TX",21340.0,0.4625084908163049,-3.1762681142972298,1.1366344526258532,-0.18386213921136,1.5284536113011638,-0.33038903768371847,-2.009876528970092,-0.626119186150868,0.5165039992729072,-0.5165039992729082,-1.1016376782297577,-1.0530831123487163,0.1694751416103596
"Elizabeth City, NC",21020.0,-0.2750280441408548,-1.7756361697836707,0.0,-0.2690089219644404,-0.5680001138356552,-0.23309180588493444,0.44721352597828273,-0.15411633059123997,1.668348709877014,-1.668348709877015,-0.315240826522665,1.1710509856884093,0.7260467509457263
"Elk City, OK",21120.0,-0.42964004874551176,-0.30489449684633874,0.0,0.1995270577155461,-0.39191737383945097,-0.29677422569493256,0.4801946005413482,-0.4957463568249279,-1.753393282759205,1.7533932827592036,-0.5104585439245406,-0.5309495243245683,-0.3477214473068579
"Elkhart-Goshen, IN",21140.0,-0.3314333372857878,0.49891926915341006,0.060755516398709346,-0.12523434336227848,-0.5706616341621228,-0.059411212045497756,0.6533452419974417,1.6200184162360427,-0.6722058850504676,0.6722058850504671,0.677773465230868,0.46815496216008345,0.26794666100732245
"Elko, NV",21220.0,4.2294132328195735,-0.42302886836574194,0.0,-0.10914001158944368,8.006192192252893,-0.2584623299950568,0.6698357792789744,-0.6133479702168984,-1.8945286344223837,1.8945286344223833,0.3113156557721085,-1.7428145397290542,0.6666376278970305
"Ellensburg, WA",21260.0,-0.30763315184132467,-0.5065771628618279,0.0,-0.21444645123614708,0.19417892893059638,-0.254078849795835,0.3565155709298529,-0.5329957366323393,0.09508915004791929,-0.09508915004792082,1.7133360484127718,-2.1355576661637135,0.6301039784685791
"Elmira, NY",21300.0,0.11344560812404844,-0.5103274603703802,-0.3664317082797153,-0.20581126510904424,-0.5941150004904245,-0.1966928916074536,0.39774191413368454,0.5243545159008972,0.3649425877957558,-0.36494258779575633,0.7949016129870281,1.133556703020082,-0.5298877939391662
"Enid, OK",21420.0,-0.198942898705202,1.2847107721259483,0.0,-0.1216227375630068,-0.3278399391691039,-0.23689686182893302,0.44721352597828273,-0.32227067372184026,-0.8215162389958653,0.8215162389958649,-0.3393646747100351,-0.39627964151210593,-1.1851663829750827
"Erie, PA",21500.0,0.24151475689730026,2.3624004311808213,0.04493376733654524,-0.24964418132211436,-0.43289002342610294,0.084745353393298,0.4637040632598155,1.22996419625272,1.3407550314146137,-1.3407550314146153,0.7067235799687065,0.8663472943649478,-0.9711585792263078
"Escanaba, MI",21540.0,-0.048681143920842766,0.5321510720764168,0.0,-0.26455884285900616,-0.2789155362496006,-0.25995368891816245,0.29879869044448815,-0.4590291110147651,-0.3880371748773478,0.3880371748773468,1.4161796514771738,0.3563130508208964,-3.0135026323660945
"Eugene-Springfield, OR",21660.0,1.5781067998762928,-0.8268109001198926,0.34554699951765927,-0.258740346279878,1.1321454428740918,0.21358064503560867,0.3565155709298529,-0.22116521424458063,1.6242702862740972,-1.6242702862740972,1.1604736880746993,-2.298569859084758,0.6119253495929703
"Evanston, WY",21740.0,1.4593457192742634,0.21525093260373201,0.0,-0.18482039441840295,0.09377112666059474,-0.3000287332514295,0.6203641674343763,-0.5723736524287458,-1.870350371496122,1.8703503714961214,0.5942539349775584,-1.3678709812158203,-0.49370284188366265
"Evansville, IN-KY",21780.0,-0.1498090619870776,-0.07904324688684478,-0.556292697025682,-0.2771250531877283,-0.14210354917520382,-0.33038903768371847,-2.009876528970092,-0.626119186150868,-0.3714929117916322,0.37149291179163113,-0.04726437523446713,0.36889906221439484,-0.020253439474135163
"Fargo, ND-MN",22020.0,-0.04177726036557146,-0.7415958067311167,-0.698688438585157,-0.2515352834541953,0.39407591936716585,-0.010175460682219514,0.43072298869675,-0.23234002818680405,-0.3048355317065496,0.3048355317065491,1.5775370144228316,-0.3083890606117145,-1.0949825317751176
"Faribault-Northfield, MN",22060.0,-0.027088254004596534,-0.3921930888509771,0.0,-0.24409791633589614,-0.550981147187211,-0.245182963509179,0.5131756751044136,0.03532337242930969,0.7101291144696523,-0.7101291144696533,1.1702786507304277,-0.05751629181802218,0.7772514595513967
"Farmington, NM",22140.0,-0.5023041369238387,-0.08393946863412162,1.5796434263664418,-0.0223888773154808,1.508682903298236,-0.15846113902727746,0.7770242716089371,-0.5010676967974153,-0.09808267822188164,0.09808267822188012,-0.3348481961290114,-1.1405865552082213,0.3088298188060555
"Fayetteville, NC",22180.0,-0.3452063975074954,-0.2552030548580183,0.17150775983385638,-0.2644245419398373,-0.08531351299504598,0.2052980278388279,0.5296662123859465,1.22996419625272,0.9053905620033266,-0.9053905620033276,-0.5421507476953803,0.9787292962035185,-0.09540356323678133
"Fergus Falls, MN",22260.0,-0.23885319502047916,-1.2172585407325234,0.0,-0.27135011366346573,0.14969586116296416,-0.20636233322338404,0.33177976500755363,-0.48882861486069434,-0.4501310795357364,0.4501310795357354,1.4728215612867477,-0.26275799988329324,0.27474217210050905
"Fernley, NV",22280.0,-0.5485892815866211,-0.1539450221271013,0.0,0.040787001012482546,0.06757011993362846,-0.2518243889938505,0.4801946005413482,-0.48936074885794306,-0.4758951730231045,0.47589517302310347,0.2268045119359951,-1.997893867046402,1.0264210780917122
"Findlay, OH",22300.0,-0.48251996524782437,-0.4491767759948162,-0.7461536857716484,-0.16372063109059765,-0.543726556343573,-0.21479478320916842,0.4142324514152173,0.11940054399460981,-0.3706065920641722,0.3706065920641712,0.5370694854831362,0.6465194836665912,0.2849107900930703
"Flagstaff, AZ",22380.0,-0.08201306033762382,0.19618692026859022,1.389782437620475,0.028540209086108038,6.890596877969468,-0.10974806018377924,0.6780810479197407,-0.5878055383489591,1.3869181561768849,-1.3869181561768853,-0.6294819295703625,-1.3424925823843445,0.8890773972374048
"Flint, MI",22420.0,0.000475337158436315,2.3123964644001216,0.6145167335744451,-0.19647553634951986,-0.49617597362340193,0.339258994658448,0.4884398691821144,2.86201916581459,1.5657098403459964,-1.5657098403459968,0.8995644916179858,0.6350851530574834,0.6338384055462728
"Florence, SC",22500.0,-0.3093795225702575,-0.04591561889463117,0.7410907260717563,-0.27733194919833987,-0.20051756385964695,-0.02039893516911678,0.5131756751044136,0.1720818097222346,0.40721394974244907,-0.40721394974244957,-0.6988539890847871,0.888344638850688,-0.8177740595000677
"Fond du Lac, WI",22540.0,-0.3295065002430444,-2.58080420988373,-0.7303319367094846,-0.2254591266079966,-0.44850236222866374,-0.1773853687267795,0.4059871827744511,0.08002262819820338,-0.21650466431303242,0.2165046643130309,1.024424742635045,0.27107535347100065,0.33053104194038163
"Fort Dodge, IA",22700.0,-0.40718851957707447,-0.6054391721845029,0.0,-0.23935745686469131,-0.46791628707534677,-0.2710308618540338,0.3565155709298529,-0.3446203016062871,-0.37247490069926137,0.37247490069926087,0.7593459132908479,-0.14962001771157366,-0.1547850133700231
"Fort Polk South, LA",22860.0,-0.4200821151169609,0.4200588465430148,0.0,-0.24841006476758937,-0.21243084051355784,-0.25570610357408347,0.5544020183082453,-0.4185869272238613,-0.48282954859163696,0.48282954859163696,-1.3100503185658299,-0.07726252739305177,-1.953355551906581
"Fort Smith, AR-OK",22900.0,-0.3818475245054843,0.4864182774582351,0.2822600032690034,-0.22335386895615983,0.25611156370765775,-0.33038903768371847,-2.009876528970092,-0.626119186150868,-0.4788859992356167,0.47888599923561564,-0.4740180226090937,-0.1111550358042441,-0.4823314104197553
"Fort Wayne, IN",23060.0,-0.25171385245637706,0.5322552470072099,-0.6828666895229928,-0.13396027335368463,-0.35331507671612444,0.29028109507159455,0.5461567496674792,0.992632433479784,-0.5411107203681952,0.5411107203681946,0.584434550842992,0.47649416438295317,0.19900097334672812
"Frankfort, IN",23140.0,-0.5376671512177366,-0.09560706088295157,0.0,0.14471050416720352,-0.5963869300140964,-0.2839722334437872,0.570892555589778,-0.18976930840690523,0.18507808761175978,-0.1850780876117603,0.3978213448964584,0.4056969355070956,0.5364144569752181
"Frankfort, KY",23180.0,-0.11465508843161354,-0.47032428694582046,0.26643825420683986,-0.10367723095838452,-0.5918512728783906,-0.21787158210894017,0.37300610821138563,0.27744434117748423,0.601567222931114,-0.601567222931115,0.0488392644316767,0.5254528558711272,0.2869143531350362
"Freeport, IL",23300.0,-0.06984329179454676,0.7446679308943909,0.0,-0.20226862464664308,-0.5309602808793304,-0.25344815828863376,0.3812513768521518,-0.17699809247293555,0.3069549614636047,-0.3069549614636052,0.7643746281961262,0.19161838085637917,0.10019015002250077
"Fremont, NE",23340.0,-0.5301675051585896,-0.9414033239923295,0.0,-0.23643913418869691,-0.5398798597854428,-0.27260236389683906,0.3894966454929184,-0.2663966040107231,-0.33789438042901226,0.33789438042901127,0.624785483527586,-0.3127639400227121,0.1271820957130907
